Small Unit Installation Postcode,Previous Years (2001-2011) - Installations Quantity,Previous Years (2001-2011) - SGU Rated Output In kW,Jan 2012 - Installations Quantity,Jan 2012 - SGU Rated Output In kW,Feb 2012 - Installations Quantity,Feb 2012 - SGU Rated Output In kW,Mar 2012 - Installations Quantity,Mar 2012 - SGU Rated Output In kW,Apr 2012 - Installations Quantity,Apr 2012 - SGU Rated Output In kW,May 2012 - Installations Quantity,May 2012 - SGU Rated Output In kW,Jun 2012 - Installations Quantity,Jun 2012 - SGU Rated Output In kW,Jul 2012 - Installations Quantity,Jul 2012 - SGU Rated Output In kW,Aug 2012 - Installations Quantity,Aug 2012 - SGU Rated Output In kW,Sep 2012 - Installations Quantity,Sep 2012 - SGU Rated Output In kW,Oct 2012 - Installations Quantity,Oct 2012 - SGU Rated Output In kW,Nov 2012 - Installations Quantity,Nov 2012 - SGU Rated Output In kW,Dec 2012 - Installations Quantity,Dec 2012 - SGU Rated Output In kW,Jan 2013 - Installations Quantity,Jan 2013 - SGU Rated Output In kW,Feb 2013 - Installations Quantity,Feb 2013 - SGU Rated Output In kW,Mar 2013 - Installations Quantity,Mar 2013 - SGU Rated Output In kW,Apr 2013 - Installations Quantity,Apr 2013 - SGU Rated Output In kW,May 2013 - Installations Quantity,May 2013 - SGU Rated Output In kW,Jun 2013 - Installations Quantity,Jun 2013 - SGU Rated Output In kW,Jul 2013 - Installations Quantity,Jul 2013 - SGU Rated Output In kW,Aug 2013 - Installations Quantity,Aug 2013 - SGU Rated Output In kW,Sep 2013 - Installations Quantity,Sep 2013 - SGU Rated Output In kW,Oct 2013 - Installations Quantity,Oct 2013 - SGU Rated Output In kW,Nov 2013 - Installations Quantity,Nov 2013 - SGU Rated Output In kW,Dec 2013 - Installations Quantity,Dec 2013 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
6229,3,12.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,4,14.18
6230,"1,676","3,473.52",34,61.28,41,71.62,39,70.09,42,87.165,142,286.185,133,290.331,44,92.176,65,143.914,20,33.46,28,55.035,41,89.315,60,163.68,26,75.336,20,46.422,36,109.845,31,99.54,28,69.827,19,56.75,29,84.816,28,57.93,18,50.678,20,53.068,31,84.94,15,44.49,"2,666","5,751.41"
6231,13,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21.25
6232,609,"1,141.83",12,19.66,12,20.66,18,29.485,15,39.81,33,72.375,33,74.22,10,30.89,33,65.66,14,23.12,7,13.89,11,21.955,24,54.845,10,29.402,7,18.925,9,23.49,8,17.5,3,10.14,4,8.275,11,18.65,10,18.25,6,10.862,8,18.145,10,24.097,7,28.035,924,"1,834.17"
6233,914,"1,987.29",20,35.6,29,42.74,24,58.57,25,56.12,40,124.765,63,148.96,24,56.846,23,42.716,16,33.303,11,27.828,17,32.85,37,112.606,18,50.383,28,64.619,12,40.25,13,46.39,12,36.4,13,38.98,16,35.99,19,50.11,12,37.795,18,42.415,14,44.435,13,34.72,"1,431","3,282.68"
6236,127,303.695,0,0,3,5.28,4,7.13,1,5.13,4,4.47,8,20.13,3,7.925,1,3,1,0.78,2,3.99,1,1.8,4,14.49,4,14.63,3,7.16,2,7.7,2,6.295,2,8.28,0,0,2,6.1,2,2.1,2,7.5,2,7.5,1,3.25,2,8,183,456.335
6237,173,390.78,0,0,1,0.86,2,1.71,4,13.12,3,6.18,15,42.91,4,6.94,7,21.155,1,3.42,2,3.39,5,9.455,5,11.02,6,17.24,5,12.31,2,3.85,1,5.4,2,6.48,3,13.31,3,9.22,0,0,0,0,1,2,2,7.9,1,5.232,248,593.882
6239,306,613.365,2,6.84,2,2.38,1,1.56,3,6.46,9,17.06,15,40.933,4,8.545,5,12.64,15,44.195,9,20.68,0,0,8,15.63,7,23.575,5,10.581,4,8.8,4,12.6,4,12.15,10,30.37,3,6.65,2,4.8,2,4.9,2,8.85,4,9.5,3,9.25,429,932.314
6240,14,24.89,0,0,0,0,0,0,1,1.52,0,0,1,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3,0,0,1,0.78,0,0,0,0,0,0,19,35.47
6243,2,6.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.048
6244,40,78.685,2,4.53,3,7.095,1,1.52,4,5.61,0,0,1,1.995,0,0,0,0,1,1.52,0,0,3,4.95,1,0.925,1,3.12,1,1.6,0,0,2,6.355,6,17.26,1,3,1,4.9,0,0,0,0,0,0,0,0,1,1.5,69,144.565
6251,20,44.58,0,0,3,17.591,0,0,0,0,0,0,0,0,1,2.5,1,4.5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,28,78.171
6252,1,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,1,1.6,0,0,1,1.52,0,0,0,0,0,0,2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,6,8.81
6253,63,136.745,1,0.57,0,0,0,0,0,0,0,0,3,5.515,0,0,0,0,0,0,1,1.25,0,0,2,4.5,0,0,2,4.85,0,0,3,4,1,1.5,1,2.616,0,0,0,0,1,1.5,1,1.95,0,0,0,0,79,164.996
6254,15,36.775,0,0,0,0,0,0,0,0,1,1.425,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,1,2.28,0,0,1,3.22,1,3.2,2,5.23,0,0,0,0,1,5,0,0,1,2,0,0,0,0,24,60.65
6255,141,297.931,3,9.5,8,13.68,6,9.87,3,5.995,5,14.42,10,20.57,1,2.85,4,8.147,5,10.325,7,11.21,4,7.62,3,8,4,10.22,2,4.4,5,43.22,2,6.12,5,11.63,5,13.5,1,1.5,0,0,2,8,3,7.7,4,12,2,6,235,544.408
6256,12,23.145,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24.645
6258,175,370.354,6,10.68,8,13.35,1,1.7,1,3.04,6,13.17,10,30.43,4,5.7,5,8.71,8,25.505,8,12.66,7,15.55,7,11.35,0,0,4,9.56,5,12.75,5,12.3,4,7.3,2,4,1,2.75,5,12.1,1,1.665,1,5.23,3,5.31,5,14.92,282,610.084
6260,36,115.778,2,5.46,1,1.52,0,0,1,1.56,2,6.9,1,5,2,7,1,2.94,1,1.5,2,6.16,0,0,0,0,0,0,0,0,0,0,2,4,1,2,2,4,2,4.5,0,0,0,0,1,6,2,4.8,2,4.6,61,183.718
6262,41,90.235,0,0,0,0,0,0,0,0,0,0,1,1.6,1,1.6,0,0,0,0,1,1.52,0,0,2,4.6,0,0,0,0,1,0.38,0,0,0,0,0,0,0,0,0,0,1,6.87,0,0,0,0,1,3.675,49,110.48
6271,231,448.58,4,5.59,6,9.78,3,9.22,3,7.996,13,28.46,13,27.165,4,8.08,5,14.155,10,13.4,4,21.18,2,3.6,3,6.34,4,10.01,3,9.6,7,19.29,3,7.5,4,8.92,1,5,3,5.16,3,5.55,2,6.5,4,8.56,7,27.2,4,10.87,346,727.706
6275,69,152.46,1,1.75,3,4.135,2,3.12,3,7.63,5,14.596,4,16.8,2,3.75,3,7.975,1,3.05,1,3.04,0,0,6,13.09,3,6.3,1,2.4,1,2,2,3.1,6,10.5,3,7,0,0,0,0,3,7.8,1,4,4,4.915,0,0,124,279.411
6280,"1,413","2,656.86",28,39.03,39,53.95,44,115.435,41,85.16,75,181.646,109,248.135,34,95.59,35,68.95,27,49.35,30,74.525,37,92.515,52,161.88,26,107.546,18,42.67,12,61.295,23,50.16,22,57.675,17,32.545,20,91.27,16,33.77,17,44.811,14,59.32,10,34.25,18,105.475,"2,177","4,643.81"
6281,331,748.541,2,4.68,9,13.975,4,8.06,4,12.45,20,39.16,12,29.93,6,16.27,7,15.475,7,18.83,10,16.55,9,24.28,8,22.78,4,8.98,7,18.38,4,10.1,2,10.4,5,33.28,7,15.7,2,5.18,3,8.5,1,3.5,4,11.05,4,12.84,6,18.992,478,"1,127.88"
6282,128,304.258,3,4.72,4,29.83,3,8.32,2,3.8,2,4.05,4,10.01,2,6.46,4,9.585,1,2.5,3,3.31,3,7.82,4,29.651,2,2.36,2,3.6,0,0,1,0.78,1,2,2,4.75,0,0,1,2,1,3,1,2,3,7.95,1,3.27,178,456.024
6284,74,224.365,1,0.38,0,0,3,7.922,3,7.85,3,5.84,5,8.01,1,3,2,2.565,1,0.39,0,0,1,3.18,1,3,0,0,1,6,0,0,2,3.5,0,0,0,0,0,0,1,1.5,2,6.45,2,8.5,2,3.49,0,0,105,295.942
6285,307,733.625,4,12.8,2,4.6,8,17.01,7,13.34,12,21.325,15,39.86,7,20.49,3,7.39,15,40.68,2,4.7,2,9.5,17,55.63,7,17.23,14,64.948,4,38.4,2,3.5,6,13.72,7,19.184,1,5,1,2,4,14.099,4,39.75,6,17.38,5,41.33,462,"1,257.49"
6286,41,122.17,0,0,0,0,2,4.68,0,0,2,3.862,4,9.56,0,0,0,0,1,0.39,1,2.5,0,0,0,0,0,0,0,0,1,2,1,2.4,0,0,0,0,0,0,0,0,0,0,1,3.12,1,9.36,0,0,55,160.042
6288,26,74.744,0,0,0,0,0,0,1,3.04,1,1.52,2,9.678,0,0,1,0.952,1,1.5,0,0,1,5,0,0,1,5.76,0,0,1,2.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,36,105.734
6290,108,217.147,0,0,0,0,4,6.92,3,5.58,2,3.315,5,12.83,0,0,2,4.975,3,4.6,2,1.72,0,0,2,16.53,0,0,0,0,6,10.8,2,3.61,0,0,2,4.695,0,0,0,0,0,0,3,10.25,0,0,0,0,144,302.972
6302,190,432.159,10,15.525,4,10,8,16.15,3,5.32,8,19.98,12,23.896,9,16.32,5,6.02,4,6.76,7,15.29,6,14.74,7,16.17,9,22.2,5,16.84,2,8.68,6,18.13,5,11.5,4,12.35,5,13.7,4,13.25,2,4,8,21.9,2,7.925,4,12.35,329,761.155
6304,114,266.464,5,8.4,8,17.1,3,5.7,5,12.38,2,4.76,12,23.33,4,9.948,0,0,2,6.32,5,10.98,4,6.57,4,11.021,1,1.5,1,1.5,4,12.68,3,5.005,1,5,4,11.04,1,3.5,2,6.75,4,9.742,4,9.8,5,14.74,2,8.36,200,472.59
6306,21,77.845,1,1.9,3,3.8,1,1.52,1,2.2,0,0,2,4.94,0,0,0,0,0,0,4,10.2,2,7.01,0,0,3,8.46,2,6.4,1,2,12,38.38,0,0,0,0,0,0,1,3.5,1,3.2,0,0,0,0,1,3.36,56,174.715
6308,38,94.48,1,3.04,4,6.35,0,0,1,9.675,1,3,0,0,3,6.93,4,11.02,2,6.52,4,10.62,2,4.45,0,0,2,4.08,0,0,2,3.7,1,3.5,2,4.755,1,6.21,1,6,1,5,2,7,2,2.78,1,1.75,2,4.5,77,205.36
6309,17,31.89,0,0,0,0,1,4.18,0,0,0,0,1,3.04,1,1.52,0,0,0,0,0,0,0,0,1,4.5,0,0,0,0,1,1.95,2,8.07,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,25,58.15
6311,17,36.11,1,1.14,0,0,0,0,0,0,0,0,3,11.252,0,0,2,5.02,0,0,2,5.25,3,5.485,2,4.52,0,0,2,6,1,2.5,0,0,1,2.5,1,2.5,0,0,0,0,0,0,2,7.53,0,0,0,0,37,89.807
6312,115,249.57,9,15.938,0,0,1,0.57,1,1.56,1,10.8,6,17.22,1,1.52,7,20.79,3,5.52,7,20.504,7,27.06,5,12.48,1,3.12,7,14.49,0,0,7,22.13,4,13.784,5,67.92,1,1,0,0,0,0,2,7.5,3,31,2,7.2,195,551.676
6313,5,8.49,0,0,1,1.52,0,0,1,3.12,0,0,1,3.2,0,0,0,0,0,0,0,0,1,5.8,0,0,1,2.1,0,0,0,0,2,5.6,1,3,1,1.56,0,0,0,0,0,0,0,0,0,0,1,4,15,38.39
6315,76,187.818,1,1.48,6,12.63,5,12.58,3,6.84,4,13.7,6,20.23,1,1.56,0,0,1,3.04,3,4.785,0,0,5,11.32,0,0,2,6.832,0,0,4,10,3,7.5,2,4.7,2,7.8,2,6.6,0,0,1,3,0,0,1,1.5,128,323.915
6316,12,31.08,0,0,0,0,0,0,2,6.104,0,0,2,5.04,0,0,1,2,1,2.34,0,0,0,0,2,4.8,0,0,1,2,0,0,0,0,0,0,3,9.6,2,6.4,0,0,0,0,0,0,0,0,1,0.8,27,70.164
6317,65,136.148,1,2.34,4,4.15,0,0,0,0,6,11.04,3,7.35,2,3.61,2,7.31,5,23.49,1,0.76,5,8.615,5,10.75,0,0,5,17,4,30.2,0,0,1,3,0,0,2,8,3,10.61,0,0,1,39.69,3,8.5,0,0,118,332.563
6318,11,32.685,1,2.34,1,1.666,0,0,0,0,2,6.4,1,1.52,0,0,2,6.64,0,0,0,0,0,0,0,0,0,0,1,1.52,0,0,0,0,0,0,1,3.2,0,0,1,2.5,0,0,0,0,0,0,0,0,21,58.471
6320,8,21.6,0,0,0,0,2,5.18,0,0,2,4.76,2,4.8,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,4.5,1,1.5,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,20,67.34
6321,5,9.16,0,0,1,1.52,0,0,0,0,1,9.46,1,3.04,0,0,1,5,1,3.2,1,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.308,0,0,0,0,0,0,13,37.613
6322,11,21.58,0,0,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25.1
6323,29,93.406,1,4.94,3,9.118,2,3.9,0,0,1,2.73,3,8.01,1,0.585,1,3.2,2,4.86,1,3,0,0,2,4.5,0,0,0,0,0,0,0,0,2,3.265,0,0,0,0,0,0,1,5,0,0,1,3.5,0,0,50,150.014
6324,75,191.85,1,2.35,3,8.4,3,6.49,4,5.74,4,6.67,10,30.44,6,15.07,6,26.034,4,11.26,1,0.39,2,6.49,5,12.288,3,9,1,3,2,7.312,3,10,1,3,1,3.5,0,0,2,5.7,2,4,4,99.38,0,0,2,4.5,145,472.864
6326,16,39.358,0,0,1,2.856,0,0,2,3.04,0,0,5,11.46,2,3.11,0,0,0,0,0,0,0,0,2,6.49,0,0,0,0,0,0,0,0,1,2.99,1,2.5,1,0.72,0,0,0,0,0,0,1,3,1,3,33,78.524
6327,10,25.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.64,0,0,0,0,0,0,1,2.65,1,2.82,0,0,1,1.06,1,2.88,1,3.36,0,0,1,5.1,0,0,0,0,0,0,0,0,0,0,17,51.518
6328,17,43.62,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,52.82
6330,810,"1,900.35",19,39.39,33,62.755,39,76.238,38,77.355,76,168.77,106,264.392,30,72.35,41,96.36,35,75.397,32,89.595,27,63.79,33,93.037,28,54.505,20,71.895,14,30.43,9,28.98,13,122.932,28,82.792,12,37.92,13,32.92,6,14.5,19,53.696,18,47.966,20,83.995,"1,519","3,742.31"
6331,1,2.3,0,0,1,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.59
6332,6,17.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17.126
6333,267,638.481,6,19.964,7,11.863,6,19.057,3,10.952,9,23.708,19,52.366,4,10.9,8,15.856,6,37.67,4,8.6,8,47.224,9,76.742,4,7.06,4,38.52,2,3.856,2,5,5,15.516,4,11.29,4,10.482,5,13.81,3,9.96,1,3.332,0,0,2,6.54,392,"1,098.75"
6335,13,36.808,2,5.28,0,0,0,0,0,0,2,14.78,2,3.2,2,8.17,1,3.2,0,0,0,0,1,3.2,1,2.618,0,0,0,0,0,0,1,25,2,3,0,0,3,7.924,0,0,0,0,0,0,1,3.2,0,0,31,116.38
6336,3,10.89,0,0,1,1.48,0,0,2,2.96,0,0,1,1.5,0,0,2,9.18,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3.12,12,35.33
6337,6,10.404,0,0,1,1.48,1,2.96,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,1,1.6,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22.644
6338,23,71.871,0,0,2,8.03,0,0,1,3.332,1,2.28,4,10.12,1,2.4,2,4.6,1,5.17,1,3.2,0,0,2,7.86,0,0,0,0,2,6.72,3,11.005,0,0,1,2.88,0,0,0,0,0,0,0,0,0,0,1,5,45,144.468
6341,2,9.22,0,0,0,0,0,0,1,1.9,0,0,0,0,0,0,0,0,0,0,1,3.2,1,0.76,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,3.12,0,0,8,26.4
6343,5,12.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,0,0,1,3.2,0,0,0,0,2,6.4,0,0,0,0,0,0,1,10,0,0,0,0,10,33.82
6346,13,129.82,0,0,0,0,2,3.64,1,2.22,0,0,0,0,2,4.529,1,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.848,0,0,20,150.507
6348,27,68.73,1,1.9,1,1.52,3,8.14,1,1.56,4,6.55,4,12.48,28,99.853,4,13.735,0,0,1,1.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.92,0,0,0,0,0,0,0,0,75,218.173
6350,12,30.48,0,0,1,0.925,0,0,0,0,1,2.96,0,0,0,0,0,0,0,0,1,2.28,0,0,0,0,0,0,2,2.66,0,0,0,0,0,0,2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,19,44.505
6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,1,3.2
6352,4,14.2,0,0,1,2.96,0,0,0,0,0,0,0,0,1,13.49,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33.85
6353,7,16.7,4,9.34,3,8.88,0,0,1,1.76,1,3.2,2,5.6,0,0,1,3.2,0,0,1,3.2,2,6.4,6,43.2,0,0,0,0,0,0,0,0,3,18.2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,32,124.68
6355,3,11.06,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.4,1,3.2,2,6.19,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31.57
6356,1,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.4,0,0,0,0,0,0,0,0,1,4.8,2,10,0,0,0,0,0,0,0,0,0,0,6,26.15
6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,2,6.4,0,0,1,3.2,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16
6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2
6359,12,133.08,0,0,0,0,2,35.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.6,2,6.4,0,0,0,0,2,12,0,0,1,3.2,0,0,0,0,0,0,0,0,22,199.62
6361,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,2,6.5
6363,8,14.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0,0,0,0,9,18.32
6365,42,84.785,0,0,0,0,2,2.66,0,0,1,1.9,0,0,0,0,0,0,0,0,1,3.2,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,94.065
6367,7,38.79,0,0,0,0,0,0,0,0,0,0,0,0,1,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,1,1.6,0,0,0,0,0,0,0,0,2,8.2,0,0,0,0,0,0,12,57.04
6368,1,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.15
6369,18,51.32,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.62,1,3.24,0,0,0,0,0,0,0,0,0,0,1,1.75,6,18,0,0,0,0,1,3.2,0,0,1,3,30,86.13
6370,13,24.46,0,0,0,0,0,0,1,2.34,1,3.04,2,4.56,1,1.52,0,0,1,1,1,1,0,0,1,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,22,42.06
6372,8,16.18,0,0,1,2.28,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35.66
6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,2,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.6
6375,41,87.531,0,0,1,1.52,0,0,0,0,3,7.6,1,3.8,0,0,0,0,1,4.9,1,2.73,3,6.12,1,4.8,1,3,2,7.8,2,6.4,6,17.8,0,0,1,1.11,8,31.72,5,31.2,4,13.3,6,13.45,0,0,0,0,87,244.781
6383,53,131.826,2,3.42,3,4.94,0,0,2,4.56,6,18.57,4,15.688,0,0,1,2.205,1,1.17,2,2.63,0,0,1,2.5,0,0,0,0,0,0,2,4.51,3,7,1,3,1,3.2,5,14.9,1,3,0,0,3,36,0,0,91,259.119
6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,1,3.2
6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3
6386,0,0,0,0,0,0,1,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,1,3.2,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,4,11.5
6390,45,116.2,0,0,2,6.08,0,0,3,7.6,2,5.7,3,10.4,3,8.08,6,13.58,3,9.2,1,4,2,5.93,8,19.317,1,3.2,2,5.93,0,0,0,0,1,4,1,3.27,1,5,0,0,2,7.7,0,0,1,3,0,0,87,238.187
6391,17,52.81,0,0,1,0.925,2,8.36,0,0,0,0,1,3.04,0,0,4,8.36,0,0,1,3.1,0,0,1,2.66,0,0,3,5.12,1,1.6,0,0,0,0,4,7.496,1,2.4,0,0,0,0,1,2.4,0,0,2,3.5,39,101.771
6392,10,17.285,0,0,0,0,2,3.064,0,0,1,3.2,4,8.695,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,6.4,1,5.25,0,0,0,0,0,0,0,0,0,0,22,47.414
6393,1,1.52,0,0,0,0,0,0,0,0,1,1.6,1,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,1,3,0,0,2,6.4,0,0,0,0,0,0,0,0,7,18.76
6394,2,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.88
6395,48,119.87,3,4.448,1,1.645,1,2.09,2,7.744,0,0,2,6.44,1,3.22,0,0,0,0,0,0,3,6.72,1,2,0,0,0,0,0,0,3,12.284,4,16.738,1,2.94,0,0,0,0,1,2,0,0,0,0,2,6.72,73,194.859
6396,3,7.22,0,0,0,0,1,1.48,0,0,1,2.22,0,0,0,0,1,2,0,0,1,1.52,2,6.44,0,0,1,2.28,0,0,0,0,1,30,0,0,0,0,0,0,0,0,1,2.25,0,0,1,5,0,0,13,60.41
6397,4,6.8,0,0,0,0,1,1.48,0,0,1,3.2,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,47.56
6398,24,50.295,2,1.14,0,0,0,0,0,0,1,6.188,0,0,3,7,1,7,0,0,1,1.95,0,0,0,0,0,0,0,0,1,3,0,0,1,2.616,0,0,2,35,2,11,0,0,0,0,0,0,0,0,38,125.189
6401,262,573.125,5,7.645,3,7.6,5,11.4,10,25.3,8,14.88,16,34.135,17,42.781,6,12.42,6,14.6,7,12.73,10,24.22,2,8.04,5,13.4,19,62.77,10,61.755,3,18.35,13,42.25,3,10.03,8,38.876,0,0,6,17.42,9,41.79,8,25.6,5,47.22,446,"1,168.34"
6403,7,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52,0,0,0,0,1,1.14,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.96,0,0,0,0,13,27.06
6405,4,11.57,0,0,1,1.5,0,0,0,0,0,0,1,1.6,2,9.24,0,0,0,0,2,5.32,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1.95,0,0,0,0,1,2.5,0,0,0,0,3,7,16,45.68
6407,11,29.71,0,0,4,5.7,1,1.52,3,4.94,4,6.94,2,2.925,0,0,1,1.6,1,2.94,2,4.94,0,0,3,5.02,0,0,1,4.9,0,0,1,3.2,2,6.2,0,0,1,6,1,1.56,1,5,0,0,2,13,0,0,41,106.095
6409,14,25.95,0,0,0,0,1,1.52,0,0,2,3.56,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,2,0,0,1,2.5,25,51.03
6410,32,72.924,8,21.28,0,0,0,0,4,10.26,2,3.42,1,2.925,1,3.04,0,0,0,0,2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,2,17.2,0,0,0,0,4,10.64,3,64.5,2,8,62,222.789
