Small Unit Installation Postcode,Previous Years (2001-2020) - Installations Quantity,Previous Years (2001-2020) - SGU Rated Output In kW,Jan 2021 - Installations Quantity,Jan 2021 - SGU Rated Output In kW,Feb 2021 - Installations Quantity,Feb 2021 - SGU Rated Output In kW,Mar 2021 - Installations Quantity,Mar 2021 - SGU Rated Output In kW,Apr 2021 - Installations Quantity,Apr 2021 - SGU Rated Output In kW,May 2021 - Installations Quantity,May 2021 - SGU Rated Output In kW,Jun 2021 - Installations Quantity,Jun 2021 - SGU Rated Output In kW,Jul 2021 - Installations Quantity,Jul 2021 - SGU Rated Output In kW,Aug 2021 - Installations Quantity,Aug 2021 - SGU Rated Output In kW,Sep 2021 - Installations Quantity,Sep 2021 - SGU Rated Output In kW,Oct 2021 - Installations Quantity,Oct 2021 - SGU Rated Output In kW,Nov 2021 - Installations Quantity,Nov 2021 - SGU Rated Output In kW,Dec 2021 - Installations Quantity,Dec 2021 - SGU Rated Output In kW,Jan 2022- Installations Quantity,Jan 2022 - SGU Rated Output In kW,Feb 2022- Installations Quantity,Feb 2022 - SGU Rated Output In kW,Mar 2022- Installations Quantity,Mar 2022 - SGU Rated Output In kW,Apr 2022- Installations Quantity,Apr 2022 - SGU Rated Output In kW,May 2022- Installations Quantity,May 2022 - SGU Rated Output In kW,June 2022- Installations Quantity,June 2022 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
2486,6841,29402.862,46,368.885,61,484.49,75,633.09,71,610.57,80,619.62,72,650.575,74,523.34,56,450.35,56,434.9,45,384.055,55,467.23,55,545.605,35,258.27,35,255.285,46,350.175,31,288,27,268,26,197,7787,37191.382
2604,509,2704.139,1,7.77,8,156.48,3,26.12,14,122.66,4,26.12,6,38.47,2,43.29,1,7.77,5,46.99,3,18.94,10,114.88,11,187.46,8,58.94,3,25.955,12,90.22,3,33,36,200,26,126,665,4035.364
4216,5481,24347.238,41,331.56,67,567.97,51,367.08,55,456.51,49,398.08,66,649.605,58,640.975,61,628.34,42,395.995,42,351.112,46,498.98,41,377.145,21,177.845,33,281.68,42,331.86,33,360,28,230,26,280,6283,31672.42
4285,4257,21913.97,46,476.755,42,478.215,52,469.86,45,415.28,48,446.75,43,370.35,51,525.105,41,364.625,42,368.325,30,328.145,43,556.865,48,443.01,30,263.1,37,310.835,43,390.72,39,378,27,254,26,199,4990,28951.87
6028,4106,18479.223,35,230.765,47,310.885,64,448.26,56,347.845,52,351.3,40,271.31,33,221.63,47,314.365,68,435.01,32,227.04,37,280.265,37,266.21,38,242.21,51,324.97,48,325.865,34,250,24,163,26,173,4875,23663.073
6069,8133,36161.214,103,690.52,83,532.56,102,668.51,64,416.84,76,483.57,121,761.055,80,536.2,96,828.72,76,504.41,153,905.21,88,584.935,73,550.815,59,397.76,64,440.1,132,840.35,50,346,66,457,26,185,9645,46290.379
6155,9803,42765.412,104,731.705,103,786.545,105,707.03,92,791.91,99,733.405,88,775.795,103,790.83,89,572.465,88,638.645,89,595.97,88,624.105,83,788.105,58,442.9,52,360.05,68,454.6,39,316,50,460,26,192,11227,53527.357
2325,3350,17871.003,36,352.99,47,506.185,45,408.055,51,409.56,30,228.995,40,316.595,33,282.49,37,306.965,31,309.11,27,220.955,49,442.795,35,281.42,29,373.095,22,161.705,26,200.69,38,435,43,333,27,206,3996,23647.138
2340,5706,32734.113,46,459.525,86,642.39,79,634.935,81,631.47,73,561.01,77,644.39,58,473.35,46,371.025,64,516.91,54,507.465,58,504.075,86,950.755,26,198.38,50,435.83,80,782.28,51,463,47,395,27,254,6795,42160.688
4218,3844,18916.259,22,191.34,29,255.26,35,321.07,43,402.92,41,413.375,36,411.41,31,319.36,31,386.27,43,393.34,24,224.18,31,433.52,29,299.33,15,147.23,18,198.82,22,179.96,19,156,10,112,27,284,4350,24045.054
5108,6543,29222.577,57,390.49,62,509.54,69,473.875,53,377.39,57,443.47,55,384.795,47,342.615,77,558.01,62,453.9,61,524.87,48,371.3,54,525.675,31,201.67,47,333.025,42,273.06,27,215,44,355,27,182,7463,36138.587
5118,3851,19519.248,34,249.31,45,375.305,53,472.65,30,251.14,25,247.36,28,296.43,33,311.02,36,319.24,39,333.09,37,317.11,35,297.45,34,354.675,17,120.472,36,331.965,36,324.66,28,249,32,277,27,220,4456,24867.075
5169,3605,16250.85,34,233.17,34,264.86,49,373.44,33,241.63,36,248.99,39,313.235,42,307.82,75,540.44,60,428.445,40,388.04,40,336.94,51,388.51,26,198.91,27,235.92,33,276.49,28,227,27,217,27,217,4306,21687.67
6038,1967,8153.068,15,92.26,18,120.785,24,157.69,50,338.09,30,176.31,10,54,15,90.99,24,137.16,31,185.22,32,205.44,25,150.98,28,180.095,24,137.37,14,86.42,22,140.15,21,137,16,109,27,161,2393,10813.398
6168,4267,16319.875,31,192.44,31,216.78,49,319.12,24,156.37,27,200.375,39,248.335,26,157.31,27,174.88,24,193.1,34,243.25,43,359.635,39,426.74,20,130.14,20,135.81,24,219.94,33,212,31,193,27,170,4816,20269.115
6169,6806,24070.601,54,327.905,74,474.64,92,568.12,60,388.41,73,457.02,66,407.495,101,567.07,56,364.13,50,367.94,50,325.125,90,527.51,48,306.575,38,250.845,38,249.17,53,346.69,40,240,39,263,27,173,7855,30675.296
2285,3350,17194.912,41,301.45,58,440.035,49,403.41,48,405.495,61,427.01,57,456.49,51,380.805,56,392.84,65,503.28,42,363.9,41,481.3,51,424.055,28,254.69,48,375.735,37,329.405,34,285,35,387,28,229,4180,24036.482
2565,2727,17660.664,86,712.445,90,815.805,83,723.425,75,672.275,53,486.34,78,593.25,47,419.83,27,213.39,86,800.71,80,846.445,71,697.045,100,932.97,44,345.435,35,322.9,36,331.555,33,330,32,251,28,219,3811,27374.469
4035,5137,24359.929,45,311.48,46,383.25,55,493.515,61,504.03,33,281.55,42,395.83,28,254.305,39,400.385,30,293.975,35,287.92,48,412.345,41,380.965,36,296.575,25,199.615,42,338.87,25,197,32,355,28,220,5828,30366.534
5162,6627,26001.052,47,342.205,51,366.61,61,436.58,36,236.075,41,294.23,41,302.795,47,304.695,62,480.255,58,416.03,52,393.225,55,426.085,33,237.01,32,246.767,41,309.283,49,364.905,16,120,27,212,28,205,7404,31695.222
2148,4574,23841.695,75,545.01,93,727.96,93,992.505,77,673.83,66,444.76,76,632.99,38,438.205,31,166.2,86,627.71,82,746.4,63,680.745,66,588.16,31,257.815,37,296.605,35,292.61,25,188,36,433,29,227,5613,32800.405
2539,2761,12321.603,30,204.44,63,471.515,64,544.685,61,434.195,42,300.745,58,442.17,61,473.43,74,510.825,55,402.475,51,356.735,48,340.69,61,494.98,32,220.28,32,248.67,33,268.335,36,281,29,288,29,216,3620,18820.853
2566,3082,15285.848,52,413.48,71,510.27,59,478.63,65,415.71,47,623.615,56,479.135,38,316.245,5,39.44,46,374.83,36,308.77,37,315.635,43,576.53,18,146.37,28,243.59,26,285.645,19,161,20,187,29,228,3777,21389.468
2762,1780,11407.728,98,736.91,70,554.945,59,447.13,48,401.465,53,460.31,47,405.24,42,356.03,10,85.06,73,713.645,83,757.19,69,644.05,53,565.99,32,270.23,31,231.89,29,235.5,21,275,27,206,29,226,2654,18979.938
4341,3688,17347.165,16,128.36,52,451.595,39,285.74,37,322.23,44,386.31,32,247.165,29,230.46,25,194.85,32,242.955,23,325.46,20,167.015,30,332.495,22,199.14,30,256.23,28,247.135,18,147,20,167,29,261,4214,21938.235
4505,5108,23475.056,47,376.015,55,442.66,62,602.66,47,426.945,50,404.7,53,491.89,49,484.94,46,363.005,45,456.86,39,370.355,46,473.325,47,460.18,20,133.85,52,423.13,46,380.99,37,279,28,273,29,248,5906,30567.931
4650,5966,26645.033,39,280.28,48,428.86,65,492.18,47,355.745,32,245.94,37,287.285,48,434.78,39,247.67,57,527.61,42,330.465,50,393.4,44,456.65,30,238.12,32,260.115,57,458.03,35,242,27,196,29,198,6724,32717.553
6280,4955,22778.493,32,199.16,55,393.96,62,446.675,47,327.92,45,334.63,57,418.615,41,291.72,57,392.41,64,425.89,78,572.095,85,566.255,51,421.93,55,366.895,58,403.45,49,351.065,32,212,35,225,29,225,5887,29352.798
2321,2223,12618.881,45,336.29,54,441.35,44,453.52,62,556.315,45,373.43,39,341.485,38,347.01,41,346.23,34,245.275,38,323.11,43,381.295,38,353.56,18,181.881,29,236.96,33,295.535,33,274,43,387,30,264,2930,18757.812
2760,2399,12221.939,40,298.8,45,389.07,51,383.965,43,398.54,29,229.895,51,393.09,21,207.435,9,180.565,23,305.32,33,320.63,38,290.46,47,363.14,20,142.15,20,145.335,20,254.41,26,277,20,223,30,209,2965,17234.034
2880,4760,20289.333,29,213.115,36,309.72,43,319.375,29,244.68,43,433.575,29,242.585,41,297.05,24,257.135,44,366.84,25,337.5,43,353.7,52,437.84,36,305.36,38,319.77,47,460.04,28,193,28,209,30,263,5405,25852.308
4352,5686,28972.218,49,412.815,55,422.015,55,435.875,47,373.18,47,403.48,51,429.74,50,412.9,46,398.5,61,496.35,26,228.94,63,502.88,69,614.13,28,235.395,30,236.93,43,333.99,36,358,29,229,30,270,6501,35766.563
4504,4043,19770.165,32,343.615,39,286.45,44,374.6,38,309.225,48,468.75,56,506.5,41,339.33,37,324.76,47,466.41,25,381.66,42,450.355,51,417.74,25,244.535,27,226.91,44,376.2,33,279,25,196,30,221,4727,25983.24
2320,4242,27948.852,55,512.1,89,765.56,87,792.235,65,580.8,70,616.465,56,506.83,59,500.47,49,380.14,77,779.785,51,457.395,49,457.34,55,524.455,41,355.87,47,412.23,58,562.005,44,371,59,549,31,238,5284,37310.667
4573,4779,23034.102,45,360.12,58,410.3,52,399.04,62,514.8,48,416.51,52,406.115,43,329.55,41,385.17,42,380.26,47,393.06,46,519.41,51,446.38,28,229.91,33,274.645,38,296.3,40,294,31,267,31,274,5567,29631.832
4575,5195,23331.01,35,403.17,40,347.475,43,335.235,33,260.43,45,443.675,38,377.465,43,520.275,39,322.31,32,263.54,44,343.71,36,295.585,48,604.235,11,85.44,29,247.765,36,315.41,19,151,18,159,31,242,5815,29048.48
4701,5740,27181.12,52,330.825,105,616.7,98,577.78,87,538.315,82,479.7,82,464.765,112,681.25,90,576.785,77,561.06,65,501.16,78,596.415,74,519.145,52,403.075,75,629.28,67,502.715,39,347,43,342,31,197,7049,36046.08
2428,3355,13468.283,27,180.84,35,243.855,38,284.6,53,380.36,42,288.5,63,491.405,50,385.355,39,279.715,47,333.95,47,365.29,49,383.46,45,403.75,31,182.04,31,259.1,29,201.39,21,144,23,160,32,243,4057,18679.508
2529,2614,12599.388,28,199.02,54,394.085,75,612.22,39,329.425,37,279.32,48,416.4,26,194.605,53,515.88,50,518.76,50,370.19,37,278.525,54,518.055,14,107.605,26,187.11,28,211.22,26,210,26,228,32,279,3317,18448.728
2759,2594,12610.838,26,280.09,46,355.6,53,525.445,43,303.175,33,255.2,45,346.54,37,325.835,11,87.62,33,275.22,27,226.92,40,303.5,31,331.68,11,75.3,26,219.94,27,201.41,12,129,25,200,32,241,3152,17293.608
3977,12203,56833.221,182,1224.1,177,1152.11,219,1529.53,193,1488.465,150,1098.06,165,1180.54,219,1571.45,174,1303.51,145,1037.18,166,1237.965,167,1174.655,107,851.48,55,382.12,85,713.63,98,708.785,71,529,69,494,32,235,14677,74745.476
4118,5579,23877.347,57,401.875,77,551.05,79,609,64,578.235,45,412.02,66,645.49,67,573.61,50,430.625,40,371.32,49,409.005,38,374.455,48,538.53,38,331.33,40,368.005,40,379.805,28,244,20,212,32,295,6457,31602.217
4152,6210,27766.934,66,581.14,74,565.095,59,473.745,64,499.405,60,463.65,65,524.4,61,516.405,60,501.37,69,616.49,54,537.72,58,461.205,60,531.49,26,216.165,38,388.775,57,460.685,37,357,28,237,32,264,7178,35962.934
4815,4133,18219.546,22,217.92,30,270.95,45,350.175,28,216.33,32,275.215,30,258.75,14,99.315,23,175.99,27,241.87,20,185.805,37,278.41,28,249.2,16,145.665,36,333.26,36,291.7,27,203,31,232,32,216,4647,22461.221
6110,7124,28567.652,62,399.415,87,561.335,99,620.28,85,533.1,71,487.655,80,526.62,59,469.47,62,396.235,68,438.745,71,477.88,77,536.625,55,364.82,41,260.89,44,291.45,53,351.77,41,293,36,255,32,218,8247,36050.727
2154,2982,14725.276,67,559.005,74,598.84,76,714.45,54,461.76,52,515.06,37,357.03,35,327.295,18,169.8,47,688.125,52,465.945,54,566.08,53,517.71,30,307.78,30,394.405,23,202.22,24,215,17,152,33,308,3758,22244.421
2527,2723,14463.806,36,260.59,71,535.89,57,448.95,45,374.84,51,415.565,65,421.87,42,276.225,52,380.92,49,392.2,49,457.3,64,565.09,58,483.96,35,285.81,45,321.77,37,329.74,29,222,33,237,33,292,3574,21166.441
2620,4040,27185.439,52,393.72,86,902.99,72,594.91,59,443.94,86,627.16,82,669.685,60,587.475,62,621.55,52,615.595,45,397.73,49,514.28,76,739.265,30,291.82,69,549.22,105,741.87,85,474,32,291,33,323,5175,36965.309
2905,2541,12122.616,36,270.96,40,317.15,42,387.27,26,228.43,34,279.825,27,225.7,41,338.76,21,187.71,46,353.285,42,362.02,51,418.305,57,521.115,32,262.08,48,396.305,47,361.79,33,275,42,474,33,285,3239,18067.906
4053,5664,24883.821,50,354.805,56,555.335,60,456.648,50,432.32,43,422.995,53,440.99,43,338.12,42,506,47,432.215,49,384.3,57,483.015,55,448.26,22,179.98,41,332.735,37,285.425,34,293,23,196,33,259,6459,31684.719
2176,3726,16685.873,69,539.195,71,559.09,80,662.274,93,846.465,63,520.335,49,455.495,23,191.16,12,100.56,47,447.945,49,634.94,45,514.115,44,430.505,27,240.39,26,230.96,29,262.49,35,216,37,296,34,372,4559,24205.322
2430,5350,25826.971,53,379.56,71,458.815,57,462.32,60,569.17,45,341.035,67,475.615,50,361.36,75,532.21,77,559.77,61,470.6,65,503.15,48,381.96,18,140.875,41,311.765,40,330.195,50,386,47,384,34,293,6309,33168.211
2530,4011,19560.785,64,504.38,75,500.415,71,549.635,67,472.18,53,484.28,63,437.565,32,274.555,48,348.185,81,527.37,45,410.505,56,434.815,47,409.26,35,292.6,41,341.37,41,307.93,33,250,32,290,34,265,4929,26661.215
2611,3118,15830.696,44,400.985,49,409.85,37,338.52,42,329.06,49,376.27,56,466.96,45,417.59,28,248.885,62,630.56,61,634.37,86,779.085,100,971.135,48,381.515,68,641.605,79,734.985,42,398,57,550,34,298,4105,24838.041
2617,2338,11271.236,20,150.73,37,362.54,33,238.92,28,241.91,40,424.255,35,294.286,29,219.545,16,167.21,25,217.39,20,165.575,55,465.075,44,611.795,27,209.11,46,365.69,48,584.3,26,367,40,344,34,280,2941,16981.162
2761,3498,17141.621,55,405.795,100,757.05,78,649.99,84,604.18,57,504.485,67,484.755,27,225.23,21,224.51,83,750.88,62,618.14,56,703.605,46,465.815,28,201.425,47,369.99,44,323.86,29,305,32,550,34,245,4448,25531.016
4017,6084,24881.337,47,375.385,46,355.505,45,339.895,44,359.525,53,438.73,46,375.945,56,717.52,45,355.14,48,384.615,42,391.575,41,300.9,55,499.075,24,213.605,38,289.425,45,354.355,31,244,31,224,34,245,6855,31345.282
4133,3033,13832.353,33,243.87,38,297.01,35,336.25,36,239.3,42,316.69,49,376.085,45,318.18,50,372.39,44,313.66,49,572.355,62,489.845,54,511.375,38,289.13,39,297.14,49,383.15,46,382,30,264,34,245,3806,20080.698
4208,4249,22383.076,45,394.75,51,424.395,64,581.065,56,525.58,62,564.205,53,461.4,56,527.43,48,426.565,52,557.865,44,450.4,41,394.89,57,581.715,37,342.83,36,361.565,55,655.66,41,425,35,341,34,250,5116,30649.331
4226,4868,22704.983,62,497.515,47,367.24,39,311,44,350.36,48,436.55,35,268.1,59,457.7,44,351.44,42,432.18,44,376.82,38,396.68,41,460.21,25,214.06,25,195.345,30,245.64,27,229,18,158,34,351,5570,28803.928
2750,3570,19006.623,40,285.01,73,600.025,67,607.035,50,609.39,46,464.16,42,460.88,27,452.93,47,305.74,38,403.8,32,557.15,32,266.255,48,495.155,27,214.145,38,309.17,24,296.055,25,287,44,386,35,306,4305,26312.678
4124,4816,23949.777,104,734.96,184,1264.814,210,1760.66,197,1669.045,158,1236,115,972.765,154,1186.85,179,1517.24,147,1368.745,78,689.675,111,1069,100,947.105,41,357.53,50,430.3,70,667.775,33,274,46,427,35,313,6828,40835.326
6171,7094,30169.659,112,640.425,67,423.58,85,537.625,81,515.51,81,561.46,83,521.79,106,632.885,84,566.825,72,466.165,70,459.82,97,582.255,88,537.205,51,331.44,76,511.16,76,485.68,91,589,66,425,35,230,8515,39188.354
2171,3072,15490.383,71,563.54,91,702.51,78,626.195,80,630.4,72,624.285,64,593.605,42,422.05,17,151.82,64,550.75,59,771.385,57,511.405,54,499.035,31,259.91,37,319.785,38,369.745,29,228,43,383,36,303,4035,24000.953
3030,10191,50054.489,187,1232.13,181,1238.975,229,1575.88,177,1364.935,164,1258.155,199,1504.415,231,1658.69,177,1286.125,105,730.77,163,1225.815,144,1026.26,123,976.27,65,440.74,103,739.11,96,646.315,78,550,69,468,36,251,12718,68227.194
4301,4239,18923.034,51,427.54,43,320.96,59,447.615,41,305.375,42,351.56,56,460.04,40,349.53,57,454.64,56,440.62,66,482.905,35,286.145,60,494.105,48,390.21,44,343.865,46,360.725,32,278,37,302,36,294,5088,25712.864
4817,5513,26988.555,35,228.87,49,365.555,56,481.905,39,321.264,39,358.985,39,313.005,57,489.485,35,303.195,38,303.555,39,326.07,37,273.19,38,334.56,40,385.11,49,432.18,69,526.5,45,392,44,342,36,272,6297,33438.439
4879,3322,18171.189,38,351.89,45,377.82,62,547.48,35,294.105,49,403.985,40,361.755,44,392.975,51,457.795,50,402.125,48,439.73,40,366.14,44,424.955,24,210.58,49,462.98,40,393.15,33,318,44,421,36,324,4094,25120.994
2914,2277,12698.961,28,227.77,51,428.875,41,372.57,36,318.46,33,296.125,36,300.085,46,427.33,23,313.45,51,420.41,34,331.38,67,629.16,67,753.125,52,470.1,67,603.6,72,693.655,49,508,52,503,37,335,3119,20630.536
2261,4103,18955.304,57,460.435,76,597.2,86,669.96,104,925.89,68,528.685,54,439.585,28,239.78,61,526.7,57,448.33,56,591.155,46,381.595,69,584.116,38,289.901,55,435.63,43,344.905,43,379,42,354,38,302,5124,27454.471
2557,1352,9010.584,47,356.05,52,452.8,44,396.66,35,257.48,37,314.5,46,358.85,34,258.21,41,385.61,55,464.39,48,421.035,61,582.055,60,584.89,34,285.72,39,310.47,46,407.62,41,417,46,453,38,361,2156,16078.689
4212,5867,31674.533,61,542.885,59,547.49,73,633.22,68,727.725,70,700.085,56,519.78,77,664.815,64,650.59,83,872.365,71,694.47,71,762.305,73,747.515,41,367.93,39,366.4,66,558.455,49,598,34,296,38,388,6960,42313.498
2153,4923,22766.047,75,615.855,123,1045.99,106,807.465,92,799.105,65,563.385,66,612.665,46,397.16,33,333.39,78,682.445,64,568.63,103,778.975,118,975.88,36,309.775,47,421.835,34,295.09,38,349,40,356,39,342,6126,33021.287
2179,1102,7640.986,53,413.28,58,472.19,88,732.785,60,460.37,55,443.705,53,477.525,41,311.99,20,172.23,69,570.35,63,765.11,73,596.375,76,647.75,39,314.475,42,354.52,37,307.94,42,378,35,291,39,340,2045,15690.451
2650,5862,32610.214,40,241.64,250,1276.4,342,1792.63,128,903.155,126,775.355,70,526.87,54,406.165,77,586.92,90,732.78,111,724.74,105,699.97,85,927.865,28,214.185,59,470.98,84,715.57,54,397,107,721,39,276,7711,44999.099
4507,5797,22640.962,45,436.22,68,466.365,74,432.57,62,413.725,73,457.145,71,423.19,58,432.09,65,431.6,67,428.63,43,265.015,60,356.16,68,548.63,34,244.16,41,261.42,43,300.05,49,276,35,220,39,258,6792,29292.082
6030,6864,26380.38,46,289.01,54,358.4,70,468.355,107,652.04,87,641.87,58,370.67,43,336.655,77,480.74,96,549.685,59,393.2,79,507.41,49,339.09,77,450.185,57,353.65,55,350.61,43,281,35,257,39,242,7995,33702.78
6107,6145,26982.634,70,446.77,79,577.485,84,597.31,68,438,54,400.785,61,423.535,61,427.57,79,508.27,69,454.965,61,510.95,59,441.35,67,702.94,41,279.35,71,437.6,61,402.54,40,259,32,252,39,275,7241,34818.399
2444,6921,32958.703,71,525.365,105,756.5,94,688.675,59,435.365,78,677.71,88,763.27,95,660.315,75,504,83,841.06,80,623.35,90,670.845,78,676.65,26,191.64,61,503.79,61,417.885,51,420,54,524,40,298,8210,43135.833
4214,6534,33522.008,58,472.43,61,569.315,66,618.845,52,495.1,49,383.595,58,654.59,58,486.755,61,675.67,55,634.815,66,693.415,66,582,60,662.565,35,289.56,34,291.22,51,486.745,41,348,29,251,40,391,7474,42507.983
4500,8049,39477.135,74,678.585,61,506.215,78,633.98,76,612.82,61,503.67,61,609.165,73,686.165,60,510.27,63,628.865,63,609.84,61,469.085,66,869.605,41,527.255,38,291.36,47,583.475,39,365,34,291,40,354,9085,49207.64
4509,5349,26038.112,52,449.425,73,553.735,68,645.93,68,566.255,56,455.915,46,393.89,63,806.51,47,446.39,70,614.835,46,494.205,57,536.24,52,436.865,40,361.54,44,386.635,38,321.726,40,313,39,315,40,357,6288,34493.368
4814,7082,37981.807,60,544.26,55,472.95,70,605.11,46,327.135,46,449.47,34,308.97,53,416.86,54,565.055,53,412.825,59,497.1,54,446.46,69,621,31,211.057,68,537.12,83,641.585,51,457,61,617,40,332,8069,46444.034
2145,4357,21700.463,64,509.27,100,794.505,76,585.05,98,791.98,71,673.92,70,572.4,31,240.935,16,125.44,57,514.675,57,522.43,62,589.04,71,963.01,38,300.26,40,300.815,43,363.49,29,254,40,353,41,331,5361,30486.688
4280,4431,23045.742,43,351.7,48,409.545,68,717.85,60,603.13,53,536.82,51,443.22,60,518.765,61,534.345,54,487.02,47,371.58,61,608.485,49,457.09,36,328.785,35,336.7,45,454.06,45,401,33,316,41,370,5321,31291.867
3064,9268,48373.131,239,1660.55,242,1778.57,263,1835.9,253,1862.175,227,1758.405,303,2179.905,320,2396.605,292,2215.25,194,1412.515,232,1904.905,248,1810.18,214,1783.4,70,492.75,108,839.48,129,1084.855,101,783,89,710,43,317,12835,75199.066
4213,5668,28085.231,53,457.42,48,473.955,56,513.975,46,431.51,46,411.75,39,392.755,56,487.03,47,442.12,55,563.985,50,647.595,42,418.4,57,617.575,19,170.5,41,433.35,37,379.23,36,341,18,196,43,407,6457,35869.911
4556,8540,37898.777,59,476.705,86,643.31,82,701.485,77,675.63,83,588.81,76,621.39,85,655.885,74,622.83,78,715.62,74,569.365,95,807.285,86,672.7,52,377.055,67,470.14,80,604.145,53,369,46,326,44,279,9837,48075.882
2747,4525,24271.399,75,583.475,102,752.43,93,725.81,118,902.2,80,630.22,72,590.985,65,518.995,45,379.64,70,611.775,61,561.515,75,603.95,80,783.24,51,396.34,69,436.64,44,386.32,42,372,38,358,45,367,5750,34232.354
2795,4537,26265.558,87,769.615,90,827.96,73,517.535,80,676.11,108,826.93,141,1016.955,58,503.9,71,542.58,136,866.785,49,538.675,59,551.15,100,812.067,33,297.658,163,1072.57,111,793.215,43,398,49,517,45,418,6033,38211.789
2913,2689,13057.09,29,217.97,44,329.61,42,343.58,54,417.58,50,425.66,45,370.96,67,588.775,33,276.88,68,554.37,60,541.45,82,712.39,85,765.77,62,543.685,70,553.305,71,624.705,50,454,75,772,45,433,3721,21982.725
4211,10461,49929.232,98,847.23,108,897.715,71,673.145,82,693.96,74,576.085,82,743.875,101,982.535,88,832.985,85,754.61,77,779.965,65,582.34,101,994.63,50,378.31,63,561.1,93,886.03,64,577,58,554,45,351,11866,62596.002
4510,9778,46109.252,92,658.27,106,828.39,145,1110.645,115,960.76,93,954.465,104,909.76,97,837.035,116,962.53,105,964.775,106,838.905,95,811.435,102,866.7,54,422.47,73,600.5,86,656.06,83,702,77,743,45,432,11472,60369.177
4818,5495,29471.526,49,369.95,50,411.36,85,724.48,61,504.58,52,467.485,53,484.17,77,782.575,76,788.97,58,507.235,51,426.4,75,606.535,63,623.735,34,284.86,50,442.965,70,589.91,63,581,69,600,45,380,6576,39048.091
2800,4886,30583.695,70,543.595,68,476.84,122,906.98,51,396.87,102,716.41,167,918.04,43,504.655,74,524.79,144,903.465,59,604.215,47,402.39,194,1138.835,100,528.195,167,892.955,56,508.095,32,309,76,594,46,372,6504,41824.38
4165,8000,32850.547,66,482.715,66,502.85,77,585.49,63,521.79,84,736.4,52,359.845,77,619.1,71,564.24,73,644.65,78,573.78,63,513.535,57,460.79,39,306.625,68,555.955,62,534.605,48,357,44,479,46,364,9134,42013.032
4305,9494,39191.136,68,484.73,98,688.435,96,723.255,99,780.34,81,781.73,70,551.21,77,733.44,72,550.17,74,600.55,62,496.825,60,496.425,73,664.765,60,488.935,62,453.14,58,448.295,51,501,59,479,46,393,10760,49507.286
4570,9814,46355.945,64,548.695,83,740.615,94,858.965,84,700.66,89,752.274,98,892.28,92,720.72,105,899.58,87,747.28,76,641.175,83,748.945,106,1039.745,32,311.86,71,584.16,85,733.955,72,600,39,304,46,399,11220,58579.804
6163,7655,35201.846,64,426.855,67,480.175,92,780.96,78,516.505,77,708.99,78,512.07,62,445.255,78,536.1,68,542.225,74,833.51,85,664.89,81,717.585,42,274.115,73,504.045,68,475.265,50,386,42,282,47,332,8881,44620.391
2480,8789,41202.936,75,570.215,122,883.69,90,646.425,86,653.945,79,653.22,87,687.623,85,679.055,72,582.27,91,636.835,80,712.995,102,865.03,99,731.565,42,358.87,53,398.25,44,334.36,43,334,51,363,49,394,10139,51688.978
6056,6368,28996.848,78,495.485,58,418.66,64,433.76,58,421.13,55,444.115,78,540.755,47,313.13,62,402.18,53,357.01,64,482.305,62,412.715,48,336.415,47,303.44,54,361.855,71,453.09,36,229,64,417,49,405,7416,36223.833
2540,6374,29360.116,80,632.375,120,918.895,117,928.765,125,991.33,82,618.065,70,535.795,93,623.695,90,662.855,85,667.78,90,666.295,102,932.045,119,1092.445,44,363.535,70,534.66,58,536.255,61,550,66,517,50,410,7896,41541.731
3029,13028,66465.309,256,1839.165,219,1479.605,332,2818.1,275,1893.075,250,1690.185,303,2192.665,345,2688.63,293,2211.955,230,1810.265,308,2440.63,289,2300.97,259,2482.02,105,823.2,153,1171.065,177,1211.915,146,1396,98,778,50,348,17116,98040.494
4560,6968,30817.57,55,417.35,69,493.175,67,484.265,59,427.685,62,477.54,54,414.46,57,491.77,56,414.835,61,519.15,54,504.73,70,783.108,70,872.726,39,273.89,38,283.915,61,436.01,41,323,27,209,50,402,7958,39045.709
4870,8143,50425.85,55,570.815,87,929.785,83,846.09,57,568.61,74,771.99,87,978.185,94,955.475,93,1252.91,85,926.395,75,745.15,106,1207.16,90,826.71,54,478.35,82,816.59,75,804.4,55,586,64,546,52,472,9511,64708.41
