Solar Water Heater (SWH) - Solar,,,,,,,,,,,,,,,,,,,,,,,,,,
Data as at 28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,May 2020 - Installations Quantity,Jun 2020 - Installations Quantity,Jul 2020 - Installations Quantity,Aug 2020 - Installations Quantity,Sep 2020 - Installations Quantity,Oct 2020 - Installations Quantity,Nov 2020 - Installations Quantity,Dec 2020 - Installations Quantity,Installations Quantity Total
4257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4270,302,3,1,0,2,0,1,0,1,1,1,0,1,0,0,0,0,2,3,0,0,0,0,2,1,321
4271,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131
4272,335,0,3,1,2,1,0,1,1,0,1,1,1,1,1,0,2,1,0,0,2,1,2,4,0,361
4273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4275,196,0,3,1,1,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,1,2,0,211
4280,1261,4,5,2,4,2,1,7,1,2,2,6,0,3,1,3,4,3,5,3,8,5,2,2,1,1337
4281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4285,1227,4,2,3,3,4,4,3,2,1,1,2,1,2,2,3,1,1,5,7,2,3,2,1,2,1288
4287,29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
4300,2040,10,2,4,10,6,5,8,10,1,3,1,2,8,4,2,5,7,8,9,2,5,11,10,11,2184
4301,1071,2,1,1,1,2,3,6,2,1,3,1,3,4,1,1,2,0,5,3,1,3,1,1,2,1121
4303,110,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,116
4304,690,0,1,2,0,4,2,2,0,2,1,0,1,0,0,1,1,0,1,2,2,4,0,1,2,719
4305,2039,3,3,3,2,7,3,3,5,7,4,6,3,2,3,1,5,4,6,6,6,7,4,2,2,2136
4306,2235,5,4,6,2,4,3,4,4,1,5,4,5,14,1,8,5,11,11,4,7,5,6,8,6,2368
4307,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,60
4308,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4309,134,1,0,0,1,2,1,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,146
4310,304,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,2,0,2,1,1,0,0,1,1,318
4311,575,0,2,1,1,0,1,1,0,0,0,1,1,1,2,1,1,0,2,2,4,0,1,4,0,601
4312,188,0,0,1,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,199
4313,107,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110
4314,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,7
4318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4340,264,1,0,1,2,0,0,0,1,0,0,1,2,0,1,0,0,0,2,0,0,0,0,3,2,280
4341,1008,1,3,2,2,3,3,2,4,2,1,4,0,1,1,2,3,1,0,4,1,0,1,1,0,1050
4342,123,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
4343,502,0,1,1,1,0,0,0,0,2,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,514
4344,167,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,174
4345,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4346,56,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60
4347,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,94
4350,3353,5,8,1,3,6,6,5,6,2,6,7,3,3,3,5,2,1,5,4,4,7,2,1,5,3453
4352,1717,1,2,1,1,4,7,7,4,2,3,4,3,1,2,2,3,0,3,4,2,3,2,2,2,1782
4353,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
4354,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
4355,157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,162
4356,159,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,164
4357,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
4358,127,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,133
4359,88,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,95
4360,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25
4361,101,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,105
4362,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73
4363,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
4364,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4365,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19
4369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4370,706,0,3,3,1,2,1,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,722
4371,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
4372,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4373,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
4374,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
4375,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4376,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4377,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4378,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4380,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,169
4381,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4382,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
4383,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18
4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4385,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
4387,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
4388,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4390,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
4400,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,118
4401,217,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,226
4402,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
4403,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28
4404,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4405,210,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,2,0,0,2,0,1,1,0,0,225
4406,23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26
4407,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4408,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4410,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
4411,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4412,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4413,191,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,197
4415,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,220
4416,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4417,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4418,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
4419,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
4420,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26
4421,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
4422,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4423,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4426,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4427,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4428,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
4454,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
4455,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
4456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4462,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4465,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4468,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4470,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
4472,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
4477,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4478,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4481,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4482,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4486,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
4487,42,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45
4488,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4490,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
4491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4492,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
4493,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4494,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4496,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4497,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4500,1805,5,5,2,3,4,4,9,3,2,4,7,3,3,2,4,2,5,2,3,7,8,3,2,2,1899
4501,202,1,1,2,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,214
4502,408,0,0,3,0,1,1,2,1,2,2,2,1,1,0,0,1,3,2,1,5,2,1,0,0,439
4503,1464,0,1,1,3,5,2,4,2,5,1,2,1,3,2,2,4,4,4,7,5,2,1,7,2,1534
4504,1027,2,1,4,2,3,3,3,3,1,3,0,3,3,3,2,3,3,4,7,4,3,1,3,2,1093
4505,1285,1,2,2,4,0,6,2,1,4,1,2,0,2,1,2,4,4,6,1,8,6,4,2,3,1353
4506,1015,1,3,3,3,1,21,3,4,5,4,1,5,0,3,2,3,0,3,4,4,4,2,5,1,1100
4507,1321,5,3,1,1,2,3,2,3,5,2,5,2,1,4,1,2,1,3,5,6,5,4,3,2,1392
4508,889,0,3,4,2,5,8,1,4,2,5,4,2,2,4,1,1,3,0,3,4,3,6,0,4,960
4509,945,2,1,0,0,0,1,2,2,1,2,1,0,1,1,5,1,1,1,1,1,3,2,2,1,977
4510,2647,8,3,11,4,12,10,9,14,5,13,5,13,3,5,5,9,14,7,11,10,7,10,5,4,2844
4511,574,0,3,0,1,1,1,4,2,4,2,0,1,3,0,3,1,1,8,2,4,1,2,0,2,620
4512,272,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,282
4513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4514,404,1,0,0,0,2,1,2,3,1,1,2,0,0,0,0,0,1,1,1,2,2,0,2,1,427
4515,243,0,1,0,1,0,2,1,1,1,2,0,0,0,0,1,1,1,3,3,1,1,0,0,0,263
4516,302,0,0,0,1,0,1,1,2,1,2,1,0,0,0,1,1,0,1,0,2,3,0,5,0,324
4517,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50
4518,357,0,3,1,1,1,0,1,3,0,1,4,4,5,6,11,5,11,10,7,4,3,1,4,4,447
4519,571,1,2,0,0,0,1,0,0,3,2,0,1,4,0,4,3,2,4,5,1,3,4,3,3,617
4520,929,3,3,1,1,5,3,7,2,2,1,2,2,0,1,3,2,1,4,2,5,1,1,3,1,985
4521,347,1,0,2,1,1,0,1,0,1,1,0,1,0,0,1,4,1,0,1,2,2,0,0,2,369
4537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4550,294,0,0,0,1,2,0,0,2,1,0,3,1,0,0,1,1,0,0,2,0,3,1,0,1,313
4551,3074,10,6,11,4,6,5,6,12,7,6,10,10,11,18,16,11,20,18,8,16,21,15,9,7,3337
4552,935,4,3,4,4,2,5,7,5,2,4,0,6,0,4,4,1,5,3,0,1,7,1,4,4,1015
4553,431,2,3,1,1,2,2,1,1,3,2,4,4,7,5,11,7,6,6,4,6,2,4,2,0,517
4554,140,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,2,2,0,0,1,0,0,151
4555,511,0,0,0,0,1,0,2,5,1,2,3,2,0,0,4,3,3,2,2,2,2,1,3,0,549
4556,2184,3,5,6,3,4,3,5,3,5,9,8,8,5,7,6,3,8,7,12,9,15,12,17,9,2356
4557,832,7,4,4,11,8,0,1,1,1,4,2,3,3,6,1,1,4,1,1,0,2,0,2,3,902
4558,705,0,0,3,1,0,1,1,1,2,1,2,0,1,2,4,0,2,3,4,2,2,2,7,1,747
4559,423,1,2,0,2,0,0,0,1,1,1,0,0,1,1,0,0,1,0,3,1,3,1,2,3,447
4560,2239,5,4,3,4,7,5,3,12,5,14,5,7,6,0,8,1,16,5,11,3,10,6,6,2,2387
4561,552,1,1,1,0,3,1,3,3,0,3,1,0,2,0,2,3,3,2,0,1,4,0,5,2,593
4562,654,1,2,2,2,1,1,1,3,3,0,0,2,2,1,2,0,1,4,1,0,1,1,1,1,687
4563,687,0,4,0,3,4,0,2,2,5,5,2,3,2,2,1,3,3,4,1,3,5,2,2,2,747
4564,651,1,4,1,2,2,2,1,5,3,1,4,1,2,1,2,0,3,1,1,0,2,0,1,0,691
4565,856,2,2,0,2,1,1,3,4,4,0,5,3,2,0,1,0,2,2,1,3,3,1,2,1,901
4566,397,0,0,0,2,1,0,0,0,0,1,1,0,0,2,1,0,0,0,1,2,2,1,2,0,413
4567,510,3,2,0,1,1,0,3,2,2,1,1,2,3,0,3,2,0,2,1,0,1,2,0,3,545
4568,303,0,0,0,3,1,0,1,0,0,1,1,1,0,1,0,1,0,3,0,1,1,0,2,0,320
4569,135,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,0,1,144
4570,2431,11,20,16,23,21,12,20,15,18,21,10,8,6,6,9,8,8,11,11,11,14,4,6,9,2729
4571,73,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
4572,121,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,127
4573,1447,2,3,3,4,1,5,7,3,1,8,4,2,2,1,3,1,5,8,2,2,10,1,3,1,1529
4574,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,88
4575,1502,6,7,4,2,6,5,7,6,9,2,7,4,5,2,3,7,8,7,8,3,4,8,3,7,1632
4580,501,5,3,6,9,15,9,8,9,2,3,0,2,0,0,2,3,1,1,3,1,2,1,3,1,590
4581,123,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,1,1,2,0,0,133
4583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4600,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,62
4601,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
4605,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,81
4606,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
4608,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
4610,425,2,0,0,1,1,0,1,1,1,1,2,0,0,0,2,0,0,0,1,0,2,0,1,1,442
4611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
4612,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
4613,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
4614,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60
4615,349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,356
4620,23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
4621,89,1,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,98
4625,83,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88
4626,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40
4627,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
4630,57,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60
4634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4650,2325,13,9,8,4,7,5,7,11,7,6,7,0,4,3,4,7,2,7,4,7,2,5,1,3,2458
4651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4653,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4655,5506,9,17,15,11,16,24,29,25,18,17,20,12,9,11,13,22,16,23,20,15,22,16,10,7,5903
4656,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4659,620,2,2,3,2,0,1,3,3,1,2,3,0,0,1,1,0,1,4,3,4,2,3,0,0,661
4660,619,1,1,2,0,0,1,1,3,2,2,1,0,2,4,0,3,0,5,1,1,0,3,2,0,654
4662,48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,51
4665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4670,4804,10,18,8,12,12,11,25,15,14,11,10,7,8,9,8,13,9,23,14,8,19,11,15,6,5100
4671,384,1,1,2,1,1,0,3,1,1,1,0,1,0,0,0,1,1,2,3,1,0,2,0,1,408
4673,48,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53
4674,143,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,149
4676,21,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26
4677,221,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,225
4678,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59
4680,2200,2,7,5,1,2,5,13,6,2,6,4,10,1,3,4,2,3,7,8,3,4,4,1,2,2305
4694,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
4695,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,70
4697,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
4699,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,46
4700,1132,0,2,1,0,4,2,7,0,1,1,1,0,2,3,1,3,4,8,7,12,12,11,17,13,1244
4701,2627,0,3,2,5,8,3,7,5,9,4,7,1,3,4,3,8,10,12,20,16,29,29,27,30,2872
4702,1927,3,2,0,7,3,5,4,6,5,3,3,3,2,1,5,4,4,5,5,2,1,2,7,3,2012
4703,1866,1,4,1,0,5,3,4,2,3,6,5,10,9,4,6,4,12,9,26,21,19,23,18,15,2076
4704,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
4705,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
4706,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4707,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20
4708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4709,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343
4710,340,0,0,0,1,1,0,3,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,2,357
4711,171,0,1,0,0,0,3,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,183
4712,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
4713,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4714,168,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,178
4715,193,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,202
4716,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28
4717,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,221
4718,83,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88
4719,34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
4720,709,0,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,718
4721,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
