Small Unit Installation Postcode,Previous Years (2001-2010) - Installations Quantity,Previous Years (2001-2010) - SGU Rated Output In kW,Jan 2011 - Installations Quantity,Jan 2011 - SGU Rated Output In kW,Feb 2011 - Installations Quantity,Feb 2011 - SGU Rated Output In kW,Mar 2011 - Installations Quantity,Mar 2011 - SGU Rated Output In kW,Apr 2011 - Installations Quantity,Apr 2011 - SGU Rated Output In kW,May 2011 - Installations Quantity,May 2011 - SGU Rated Output In kW,Jun 2011 - Installations Quantity,Jun 2011 - SGU Rated Output In kW,Jul 2011 - Installations Quantity,Jul 2011 - SGU Rated Output In kW,Aug 2011 - Installations Quantity,Aug 2011 - SGU Rated Output In kW,Sep 2011 - Installations Quantity,Sep 2011 - SGU Rated Output In kW,Oct 2011 - Installations Quantity,Oct 2011 - SGU Rated Output In kW,Nov 2011 - Installations Quantity,Nov 2011 - SGU Rated Output In kW,Dec 2011 - Installations Quantity,Dec 2011 - SGU Rated Output In kW,Jan 2012 - Installations Quantity,Jan 2012 - SGU Rated Output In kW,Feb 2012 - Installations Quantity,Feb 2012 - SGU Rated Output In kW,Mar 2012 - Installations Quantity,Mar 2012 - SGU Rated Output In kW,Apr 2012 - Installations Quantity,Apr 2012 - SGU Rated Output In kW,May 2012 - Installations Quantity,May 2012 - SGU Rated Output In kW,Jun 2012 - Installations Quantity,Jun 2012 - SGU Rated Output In kW,Jul 2012 - Installations Quantity,Jul 2012 - SGU Rated Output In kW,Aug 2012 - Installations Quantity,Aug 2012 - SGU Rated Output In kW,Sep 2012 - Installations Quantity,Sep 2012 - SGU Rated Output In kW,Oct 2012 - Installations Quantity,Oct 2012 - SGU Rated Output In kW,Nov 2012 - Installations Quantity,Nov 2012 - SGU Rated Output In kW,Dec 2012 - Installations Quantity,Dec 2012 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
5321,3,13.035,0,0,2,4.92,4,6.87,0,0,1,1.9,5,21.47,1,3.85,1,4.18,0,0,0,0,1,4.18,3,12.19,1,3.04,2,4.56,0,0,0,0,4,8.105,0,0,0,0,3,9.54,1,6.27,1,5,2,6.4,0,0,35,115.51
5322,11,24.675,1,3.42,0,0,1,3.24,1,1.52,16,54.99,17,64.68,1,4.94,5,14.32,5,12.16,7,29.865,4,18.406,4,15.45,1,1.52,4,18.05,4,15.2,1,10.26,3,11.08,7,49.52,2,11.21,5,24.42,2,8.7,4,20.605,4,19,1,9.9,111,447.131
5330,59,148.218,9,18.92,6,16.24,20,53.63,21,63.726,43,174.08,61,264.922,11,35.58,20,63.02,36,107.895,18,85.35,8,53.58,6,23.761,7,25.785,8,26.7,9,41.09,7,21,17,81.27,31,146.27,6,24.94,17,83.95,9,59.19,10,42.205,12,66.92,20,102.08,471,"1,830.32"
5331,10,23.86,1,3.85,1,3.3,2,7.22,2,6.8,2,6.84,3,6.7,2,7.18,2,7.45,0,0,1,6.27,1,4.62,1,6.84,0,0,3,19.967,1,3.42,1,2.28,3,9.77,1,2.85,1,1.52,1,4,1,5.04,0,0,1,3.8,1,3,42,146.577
5332,8,17.76,0,0,0,0,0,0,1,3.04,2,4.18,3,6.712,1,9.5,0,0,0,0,1,3.04,4,11.98,3,11.925,2,10.45,1,4.73,0,0,1,3.5,2,7.04,2,8.24,1,3,0,0,1,4.94,2,12.27,4,11.2,0,0,39,133.507
5333,90,207.46,6,18.09,11,35.07,13,44.98,7,23.3,15,56.23,51,165.302,13,41.18,26,83.615,37,133.145,19,87.13,33,118.27,16,57.305,13,51.34,12,44.7,26,113.02,18,67.7,26,88.255,34,145.625,20,107.84,18,114.03,16,89.85,24,109.085,23,93.765,33,152.73,600,"2,249.02"
5340,19,52.79,2,6.49,0,0,2,4.18,3,7.98,5,13.737,10,44.46,3,9.78,8,22.15,8,29.58,6,20.135,6,16.78,1,3.99,4,14.63,4,17.58,4,15.2,3,10.29,4,18.98,6,28.6,1,4.94,7,48.67,2,14,5,27.88,7,27.7,6,35.7,126,496.222
5341,74,189.715,6,18.31,6,16.91,12,29.39,6,23.78,6,21.02,39,152.155,32,101.695,13,56.85,17,64.35,32,152.41,18,82.99,11,48.26,9,37.15,13,55.185,25,96.33,13,51.93,41,169.145,43,191.32,16,78.02,30,182.86,12,61.09,25,115.87,22,132.394,34,158.95,555,"2,288.08"
5342,10,40.6,0,0,0,0,2,7.01,0,0,1,1.52,9,26.05,2,8.91,4,14.685,3,7.335,3,13.575,11,55.4,4,18.24,1,4.18,1,2.28,6,24.32,2,8.17,8,35.038,5,13.15,4,13.14,3,14.25,4,25.85,1,3,0,0,5,34.71,89,371.413
5343,74,326.033,3,5.98,10,39,13,38.96,7,15.13,15,69.785,29,104.63,6,22.62,10,34.99,18,65.005,6,20.44,11,48.68,9,30.23,6,27.31,9,49.61,8,29.45,11,46.04,33,116.574,36,181.075,6,36.5,11,45.51,11,56.48,10,39.695,10,52.71,26,146.31,388,"1,648.75"
5344,9,19.5,0,0,0,0,1,1.52,0,0,2,15.84,8,25.7,2,10.395,2,8.98,3,15.82,2,7.715,2,12,2,8.17,1,9.88,1,6.65,0,0,1,2.5,2,6.24,2,14.82,5,27.64,2,4.17,4,17.29,1,3.8,0,0,4,31,56,249.63
5345,46,123.393,3,5.68,3,7.6,6,13.84,10,29.029,5,14.73,29,108.613,9,48.728,6,19.515,11,46.085,13,66.065,11,60.47,11,39.19,5,25.03,9,31.34,8,38.56,11,51.76,23,92.955,23,95.375,7,28.82,10,41.65,9,33.81,9,39.375,7,66.5,16,92.24,300,"1,220.35"
5346,4,11.46,1,6.16,2,9.45,1,5.775,0,0,0,0,4,15.684,0,0,1,2.66,0,0,0,0,0,0,1,4.18,0,0,2,34.5,0,0,0,0,4,19.95,0,0,0,0,2,13,0,0,2,11.5,2,6,1,4,27,144.319
5350,23,35.675,2,11.02,2,7.78,1,3.12,1,1.52,0,0,1,5,0,0,2,6.095,2,11.26,2,10.08,2,7.98,3,13.3,5,15.59,0,0,0,0,0,0,0,0,1,3.2,2,11.08,0,0,2,10.13,0,0,0,0,3,12.7,54,165.53
5351,220,426.322,6,15.66,23,55.9,24,65.85,35,89.474,27,71.434,38,121.86,24,72.817,27,87.74,39,123.405,33,105.77,39,144.795,18,51.4,12,53.59,14,58.24,11,34.77,9,37.035,17,60.86,20,79.27,13,34.085,8,26.37,16,59.94,10,41.26,8,27.29,11,37.77,702,"1,982.91"
5352,171,351.633,7,13.97,15,41.13,16,57.184,14,30.48,14,29.79,22,95.695,21,71.87,25,62.285,32,81.245,30,103.32,29,102.655,14,45.21,8,23.96,8,24.26,8,28.68,21,63.695,17,53.39,30,129.26,18,62.985,8,28.68,2,10.4,8,26.55,11,48.71,22,104.65,571,"1,691.69"
5353,137,245.256,11,31.858,21,58.29,7,16.83,9,24.88,14,47.74,16,43.865,8,25.13,16,39.635,19,52.949,16,53.71,20,78.735,16,45.61,6,28.006,7,31.28,7,16.745,1,1.9,16,58.88,16,60.5,13,46.96,8,36.117,3,13.44,5,16.33,7,27.65,6,21.06,405,"1,123.36"
5354,17,32.185,1,3.68,0,0,1,4.18,3,6.48,3,7.52,7,24.05,1,1.52,7,16.85,16,38.695,10,27.74,4,13.83,5,16.02,5,15.365,0,0,3,9.88,3,6.46,2,6.46,5,14.92,3,2.81,1,3.04,2,4.442,1,1.52,1,3.2,1,5,102,265.847
5355,217,427.969,17,49.91,26,74.16,19,42.42,32,85.254,30,78.245,48,142.168,37,91.94,23,72.299,43,112.549,27,71.795,31,91.575,14,46.625,8,20.97,14,45.95,18,57.78,22,72.08,31,101.97,49,149.995,16,58.01,15,75.22,10,33.36,18,66.175,15,51.13,32,151.635,812,"2,271.18"
5356,24,65.992,0,0,0,0,3,6.7,1,4.23,3,7.99,3,10.72,2,6.04,6,16.75,5,11.4,4,13.11,6,21.18,3,10.51,1,4.56,1,2.7,2,11.849,0,0,5,18.025,4,11.5,1,3.185,3,15.19,1,3,2,7.21,1,7.2,6,32.89,87,291.931
5357,16,55.82,1,2.64,2,6.63,7,12.2,0,0,4,14.66,11,39.72,3,10.62,2,4.94,2,3.04,1,1.5,2,5.32,4,9.1,0,0,4,7.6,2,6.65,5,16.7,3,7.87,3,5.34,2,3.6,2,20,0,0,3,8.54,1,3.6,1,5,81,251.09
5360,32,79.68,2,3.02,7,20.13,6,10.59,3,5.98,3,12.78,7,16.96,9,30.41,2,8.555,7,16.235,9,26.53,9,38.515,3,11.435,4,12.455,0,0,3,10.04,1,1.95,4,13.08,8,31.33,2,8.04,1,6,1,8.5,2,3.9,1,5.06,4,17.88,130,399.055
5371,35,72.989,4,15.72,3,11.82,6,16.4,7,20.16,7,18.04,10,37.565,5,15.58,6,17.765,8,28.53,11,41.36,3,6.2,6,26.165,5,19.63,2,9.18,1,8.93,3,9.32,7,29.25,11,65.925,5,21.95,2,10.02,2,7.36,3,10.94,3,14.9,3,12.42,158,548.119
5372,41,77.541,4,9.93,4,10.92,6,19.59,9,19.27,8,16.12,13,40.995,6,18.94,5,11.61,13,37.415,6,18.6,8,23.83,3,6.5,5,11.64,3,7.82,6,14.02,8,23.38,12,37.72,12,42.825,6,18.22,2,6.84,3,12,3,14.69,5,23.68,5,20.97,196,545.066
5373,103,180.091,5,14.75,9,19.73,14,29.85,14,35.22,23,60.612,23,57.625,6,13.25,11,28.905,23,68.7,17,48.42,20,71.35,10,31.75,9,25.18,7,24.29,6,14.96,2,4.3,21,70.125,24,77.4,11,42.86,5,26.815,5,18.04,15,87.22,10,34.81,19,75.84,412,"1,162.09"
5374,25,47.254,2,5.64,3,9.3,4,9.864,7,13.1,3,10.776,18,43.14,8,26.11,11,32.11,4,7.98,6,14.88,9,27.35,4,13.795,7,24.64,0,0,3,11.94,2,3.1,2,3.42,4,9.17,4,24.525,3,11.29,2,3.95,3,12.501,4,11.08,3,15.9,141,392.815
5381,14,46.54,3,7.87,0,0,1,1.52,0,0,2,4.07,4,9.32,1,1.52,8,20.9,0,0,1,3.04,1,3.42,1,5.13,0,0,2,5.57,2,4.56,0,0,1,1.52,1,1.9,5,18.27,2,8.13,0,0,3,14.25,1,2,2,4.75,55,164.28
5400,26,47.427,2,6.45,2,5.31,3,5.22,2,3.6,2,8.02,2,16.34,2,4.26,6,18.805,3,12.54,0,0,2,7.6,3,8.74,1,1.52,2,4.56,3,9.6,1,4.56,2,6.52,1,5,2,3.9,1,2.08,2,8.9,2,6.36,4,23,1,4.95,77,225.262
5401,26,37.51,2,5.32,1,2.66,2,3.04,1,3.8,2,4.4,2,4.91,3,6.525,5,14.03,2,3.42,1,10,5,12.65,2,7.19,1,1.52,0,0,3,17.09,0,0,2,3.04,0,0,2,7.64,0,0,0,0,1,1.52,2,10,3,13.405,68,169.67
5410,13,20.253,1,1.52,0,0,0,0,1,1.54,1,1.52,2,3.06,2,3.04,0,0,1,1.52,1,3.04,1,10,1,4.7,1,4.9,0,0,1,10.26,2,7.04,1,3.04,4,13.14,0,0,1,3.45,0,0,1,1.6,0,0,0,0,35,93.623
5411,5,9.935,1,3.04,1,1.52,0,0,3,5.18,1,2.16,1,1.52,1,1.52,5,14.78,2,10.07,2,5.32,4,43.34,0,0,1,4.995,0,0,2,6.515,0,0,1,1.9,0,0,0,0,0,0,2,7.98,4,7.56,0,0,1,5,37,132.335
5412,38,79.105,2,4.56,6,11.19,10,19.16,7,15.36,4,7.6,8,17.01,10,24.355,10,25.45,5,10.71,12,53.88,6,16.3,3,6.64,2,12.42,6,19.86,3,5.54,4,9.2,5,19.86,4,12.98,3,9.5,2,4.77,3,6.98,2,11.9,3,9.4,1,1.52,159,415.25
5413,19,49.33,1,4.3,0,0,4,7.22,1,1.9,2,3.42,4,14.82,5,11.76,4,14.44,6,19.61,3,11.12,3,9.58,2,50,7,24.735,1,4.935,3,8.3,1,3.24,6,22.97,4,17.58,3,10.06,2,12.7,1,1.76,2,7.47,0,0,2,13,86,324.25
5414,3,5.772,0,0,0,0,1,1.9,0,0,1,2.21,1,2.03,0,0,0,0,1,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12.54,1,4.5,2,9.12,0,0,0,0,0,0,0,0,0,0,14,41.872
5415,1,1.68,0,0,0,0,0,0,2,8.36,1,4.14,1,3.8,1,1.52,2,4.155,0,0,1,3.04,0,0,0,0,0,0,0,0,1,1.9,0,0,1,5.1,0,0,0,0,1,5.94,0,0,1,2.5,0,0,0,0,13,42.135
5416,5,11.314,0,0,0,0,3,7.56,0,0,0,0,0,0,3,7.22,0,0,0,0,1,1.9,0,0,0,0,0,0,0,0,0,0,2,7.8,0,0,1,3.04,0,0,0,0,0,0,0,0,1,4.18,1,2.2,17,45.214
5417,36,60.74,1,4.3,2,3.51,1,5.17,2,8.1,2,4.86,8,22.34,4,10.98,3,10.98,1,1.52,5,16.15,7,27.415,4,10.26,1,2.22,2,8.035,2,7.675,2,27.96,3,9.5,6,18.96,3,8.54,1,4.1,1,3.8,1,5.28,4,16.96,2,4.6,104,303.955
5418,5,9.41,1,3.8,0,0,0,0,0,0,0,0,1,5.13,2,4.94,0,0,0,0,0,0,1,4.94,0,0,0,0,0,0,2,4,0,0,0,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,14,39.22
5419,3,3.77,0,0,1,1.52,0,0,0,0,0,0,0,0,1,1.9,0,0,2,8.095,0,0,1,1.665,0,0,1,4.1,0,0,1,5.13,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,0,2,10.14,14,43.32
5420,4,9.1,0,0,0,0,1,3.42,0,0,0,0,0,0,1,4.94,1,1.52,1,2.1,0,0,0,0,0,0,0,0,1,5.3,0,0,0,0,1,4.9,0,0,0,0,0,0,0,0,0,0,1,3.51,0,0,11,34.79
5421,2,3.22,0,0,0,0,0,0,0,0,1,1.71,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.45
5422,30,64.7,2,6.08,0,0,9,15.51,7,11.14,3,9.82,15,33.005,2,6.88,7,12.76,5,14.98,14,32.125,12,37.385,6,18.205,3,9.12,4,19.41,8,25.84,4,9.51,13,31.03,7,36.33,3,7.14,2,6.52,2,4.95,4,8.07,6,22.32,2,7.49,170,450.32
5431,22,45.935,1,1.52,0,0,3,8.68,3,10.7,7,32.57,5,14.25,1,9.88,2,4.705,3,9.47,6,19.085,2,4.45,11,33.24,2,4.665,9,36.38,5,25.27,4,14.9,5,14.085,9,31.09,2,10,2,6.17,3,9.2,1,4.2,1,4.18,9,60.81,118,415.435
5432,1,5,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1.6,2,9.12,4,14.88,2,7.9,0,0,0,0,0,0,0,0,20,57.78,0,0,4,9.03,1,2.4,1,1.17,1,5.06,2,10.04,41,126.98
5433,38,83.033,2,1.26,0,0,0,0,0,0,5,20.69,9,18.86,2,5.32,10,23.16,9,43.7,16,47.24,10,31.73,6,19.38,7,40.09,5,15.66,10,39.26,6,14.25,12,35.98,25,86.04,9,37.06,8,39.8,4,14.52,0,0,10,38.58,4,18,207,673.613
5434,13,33.43,0,0,0,0,0,0,0,0,1,4.995,5,22.42,1,3.99,0,0,1,1.33,4,18.35,6,12.54,0,0,4,9.77,3,11.4,4,17.1,1,3.04,0,0,3,7.43,1,2.09,0,0,1,3.42,0,0,2,3.8,0,0,50,155.105
5440,7,10.44,0,0,1,1.56,0,0,1,3.42,0,0,0,0,0,0,0,0,0,0,0,0,1,3.99,0,0,0,0,0,0,0,0,1,3.06,0,0,0,0,0,0,0,0,0,0,1,7.02,0,0,0,0,12,29.49
5451,23,46.73,2,4.77,4,10.13,1,2.21,2,9.2,2,4.56,6,21.415,0,0,4,12.29,5,7.9,4,9.295,3,9.5,2,10.88,2,4.94,2,8.08,1,3.04,0,0,5,10.71,3,7.6,0,0,1,6.08,3,10.58,2,9.3,2,8.06,7,21.32,86,238.59
5452,11,24.619,0,0,1,3.42,1,1.52,0,0,0,0,6,28.14,1,3.04,0,0,5,18.19,2,8.86,2,9.34,0,0,1,6.08,0,0,4,13.65,1,3.04,5,16.03,4,13.2,1,1.52,0,0,0,0,0,0,1,3.25,3,11.7,49,165.599
5453,106,241.656,13,30.82,22,71.74,10,28.11,17,47.72,18,53.42,26,81.455,10,28.465,15,58.18,28,98.095,15,55.455,21,90.365,13,45.32,9,25.5,6,26.87,7,20.9,8,22.72,17,68.171,16,50.29,9,30.24,15,54.325,6,21.52,8,31.64,12,44.64,17,67.64,444,"1,395.26"
5454,9,29.96,1,9.88,0,0,0,0,1,1.33,0,0,2,14.82,0,0,1,4.23,0,0,0,0,0,0,0,0,0,0,1,2.28,0,0,0,0,1,6.8,4,12.58,1,4.9,1,3,0,0,1,4.2,2,8.04,1,4.94,26,106.96
5455,2,6.18,0,0,0,0,0,0,2,7.96,0,0,1,4.7,0,0,1,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.04,0,0,0,0,0,0,1,4.8,0,0,0,0,8,30.67
5460,20,41.42,2,3.42,3,5.65,0,0,1,1.85,2,3.8,4,12.16,1,1.52,4,9.61,1,1.9,3,8.223,2,9.045,1,3.04,0,0,2,4.23,2,5.09,1,1.52,8,23.015,2,7.815,2,8.04,2,3.8,2,6.78,2,7.86,2,8.15,1,4.8,70,182.738
5461,82,131.176,5,12.03,8,15.36,19,41.74,6,12.22,12,31.24,23,66.645,10,22.815,7,18.08,15,40.554,9,26.445,9,38.51,4,9.52,12,30.745,7,17.35,4,8.13,5,14.25,12,45.82,12,32.87,8,25.12,5,16.19,4,13.83,7,34.23,2,9.8,6,23.34,293,738.01
5462,23,50.46,0,0,3,5.47,1,3.7,1,1.5,1,4.2,0,0,0,0,3,6.84,2,2.445,1,2.47,1,4.23,1,1.52,0,0,2,4.14,2,10.45,1,2.92,1,4.9,3,7.72,0,0,0,0,3,19.24,0,0,0,0,7,29.75,56,161.955
5464,10,17.8,0,0,1,1.52,1,1.68,0,0,1,3,1,1.66,1,3.04,1,5.7,0,0,3,7.22,0,0,1,1.52,0,0,2,6.42,1,4.94,4,12.96,2,7.23,2,5.13,4,27.28,0,0,3,8.7,1,3.2,2,11.3,1,5,42,135.3
5470,7,13.075,0,0,1,4.94,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,2,3.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.09,0,0,1,2,13,29.26
5471,2,3.6,0,0,0,0,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,1,4.18,0,0,0,0,0,0,0,0,0,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,6,19.8
5472,2,4.9,0,0,0,0,0,0,1,1.33,0,0,0,0,1,3.96,0,0,1,1.52,0,0,2,6.18,2,3.04,2,9.8,0,0,2,10.08,0,0,0,0,1,6.8,0,0,1,1.6,0,0,1,4.5,3,19.24,1,5.07,20,78.02
5473,17,33.865,1,1.8,0,0,9,16.1,3,4.15,4,14.54,6,11.985,2,6.04,0,0,5,13.98,4,10.64,7,19.19,1,1.9,2,3.22,1,17.1,3,21.18,1,1.48,3,8.31,10,30.08,4,17.4,2,11.07,1,2.09,0,0,6,24.85,4,17.61,96,288.58
5480,44,98.482,3,3.945,0,0,5,20.63,5,14.09,4,39.8,6,26.98,3,8.75,5,7.41,10,26.99,7,25.01,6,25.73,5,18.22,2,9.84,3,12.5,7,27.06,3,9.5,3,11.04,11,48.15,2,8.4,1,5.265,0,0,3,25.34,1,1.9,3,10.14,142,485.172
5481,20,34.194,1,4.32,0,0,2,5.304,1,4.99,2,3.8,1,1.52,3,12.33,2,6.08,2,7.22,2,2.38,4,10.384,1,1.52,1,3.04,0,0,4,17.92,1,4.94,4,22.69,5,16.945,2,5.02,1,3.04,0,0,3,13.7,0,0,1,5,63,186.337
5482,10,14.575,1,2.59,0,0,3,9.5,3,15.59,4,9.1,3,17.3,0,0,4,13.88,3,5.14,6,22.99,6,23.18,6,25.42,2,6.27,5,24.85,4,24.53,2,8.86,0,0,3,12.75,1,4.94,0,0,0,0,3,14.63,2,10.07,0,0,71,266.165
5483,18,45.46,1,1.52,3,9.44,5,13.5,0,0,0,0,1,2.28,0,0,4,11.21,2,7.98,0,0,2,9.56,0,0,1,9.69,1,3.04,2,4.18,1,3.055,2,34.18,2,9.765,1,2,0,0,0,0,1,4.94,0,0,1,5,48,176.8
5485,9,11.569,0,0,0,0,2,6.84,1,3,5,14.99,9,27.74,1,3.04,5,14.46,1,10.26,5,21.88,7,20.3,4,15.575,1,3.885,3,9.88,6,24.66,1,1.52,2,11.1,5,18.015,0,0,3,12.35,2,6.84,2,7.04,1,1.56,1,1.56,76,248.064
5490,1,1.53,0,0,1,1.52,0,0,1,1.52,1,3,1,5.04,1,1.505,2,6.84,2,8.43,1,3.1,0,0,0,0,1,2.8,0,0,0,0,1,4.87,1,6.435,1,5,1,4.9,0,0,0,0,0,0,2,4.9,1,4.94,19,66.33
5491,47,92.72,4,9.19,6,12.29,7,21.21,2,3.24,4,12.14,7,21.82,10,23.905,7,14.895,13,34.215,14,47.92,8,26.36,3,14.095,8,24.84,5,20.26,8,26.38,4,18.98,9,81.968,8,32.88,7,32.18,5,41.29,5,20.55,4,11.8,5,20.04,6,20.895,206,686.063
5493,2,3.24,0,0,0,0,0,0,0,0,0,0,1,7.6,0,0,0,0,0,0,0,0,0,0,0,0,2,3.04,0,0,0,0,0,0,0,0,1,1.52,1,1.56,0,0,2,3.275,0,0,0,0,1,1.56,10,21.795
5495,15,28.355,1,3.04,1,2.05,0,0,0,0,2,3.9,0,0,5,13.64,2,3.04,3,4.41,4,12.98,6,10.075,6,21.06,3,8.075,3,16.22,5,16.91,1,1.65,5,25.155,6,24.78,1,3.8,4,14.5,1,4.94,1,2.82,0,0,1,3.2,76,224.6
5501,213,394.55,23,46.27,32,67.92,18,49.25,20,43.31,41,101.405,51,117.038,33,95.565,34,105.697,39,105.825,31,93,26,74.605,23,77.715,12,39.54,8,26.8,10,20.8,16,64.87,27,82.455,44,197.02,21,84.15,15,58.09,8,34.135,19,87.56,17,77.75,28,124.53,809,"2,269.85"
5502,46,93.12,5,13.87,3,6.08,4,10.91,9,22.54,5,14.32,16,48.526,3,6.65,8,20.14,5,8.98,5,14.1,9,33.23,5,13.5,5,21.03,4,14.44,2,9.13,3,8.11,9,29.98,11,39.1,3,9.52,5,16.77,3,9.24,1,1.9,3,11.8,6,20.61,178,497.596
5510,4,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.675,5,19,1,2.12,0,0,0,0,0,0,0,0,0,0,2,7.975,0,0,3,8.63,1,2,2,2.69,1,2.86,0,0,0,0,0,0,20,54.68
5520,11,20.28,3,6.26,4,6.98,1,1.44,3,6.42,4,8.75,0,0,3,4.92,1,3.04,3,4.56,5,13.025,2,7.98,1,4.94,0,0,1,4.9,4,9.16,2,7.92,1,6,2,7.99,1,5,0,0,1,3.995,1,1.9,1,1.9,1,5,56,142.36
5521,6,7.925,0,0,2,8.2,1,1.48,0,0,0,0,2,6.4,0,0,1,4.95,1,4.2,1,3.1,0,0,1,1.52,1,9.9,0,0,0,0,0,0,1,4.5,1,1.5,0,0,0,0,1,3.1,1,5.04,0,0,1,2,21,63.815
5522,50,92.11,1,1.52,2,4.52,5,11.004,2,3.79,9,25.3,8,20.99,2,5.32,5,11.955,14,36.305,6,19.597,9,27.43,10,32.49,9,32.196,6,19.13,8,26.81,11,34.26,16,46.19,28,80,6,21.77,7,24.36,15,36.18,12,39.39,13,31.12,14,52.95,268,736.687
5523,48,101.61,2,11.82,1,3,8,16.42,2,3.4,9,23.5,12,51.98,2,4.18,5,12.984,4,17.18,4,15.49,7,26.47,6,15.86,4,13.9,5,19.16,7,22.85,6,26.12,13,52.105,10,30.91,2,7.2,6,20.62,0,0,6,19.76,6,17.53,5,18.78,180,552.829
5540,184,387.269,19,48.49,40,85.559,28,69.904,33,73.68,42,122.04,109,254.881,40,111.491,55,162.045,70,227.511,73,210.56,72,216.42,49,157.976,39,117.221,32,99.997,43,143.88,44,134.115,80,306.165,138,481.227,59,202.15,49,176.41,42,180.39,23,89.485,43,194.475,50,211.86,"1,456","4,465.20"
5550,15,25.94,1,1.52,3,11.02,3,4.56,3,8.08,2,4.56,2,5.58,2,6.635,3,4.08,9,22.405,3,7.22,2,7.94,2,5.48,1,1.52,2,7.24,2,4.58,0,0,3,6.58,3,8.84,0,0,0,0,1,6.435,0,0,0,0,4,14.145,66,164.36
5552,0,0,0,0,1,1.52,1,1.52,0,0,1,1.11,1,2.28,0,0,1,2.256,2,9.36,1,4.5,2,9.88,1,4.94,1,4.94,1,5.13,1,3.816,0,0,2,9.938,5,30.922,1,1.75,0,0,0,0,1,3,2,6.46,4,31.586,29,134.908
5554,61,117.865,5,12.2,12,32.11,10,26.29,18,53.984,16,50.72,23,85.588,11,36.935,15,39.913,33,97.99,16,53.894,27,94.174,16,49.916,10,38.226,10,29.905,13,47.918,10,31.4,19,67.521,35,114.3,12,63.87,11,32.216,3,15.476,22,79.194,9,80.382,22,113.925,439,"1,465.91"
5555,18,27.02,2,3.17,2,4.37,3,12.86,1,1.504,3,6.84,4,9.54,2,4,2,4.56,7,17.5,1,3.04,4,13.206,6,21.048,1,3.04,2,7.98,5,12.54,6,21.23,5,25.835,2,4.52,0,0,1,1.6,2,6.89,1,6.11,1,4.5,2,7.22,83,230.123
5556,79,141.375,17,35.14,10,21.94,25,60.274,21,52.386,35,74.49,55,131.341,17,43.605,42,108.461,38,84.53,27,75.225,40,118.278,15,46.993,10,26.41,9,25.43,9,26.296,13,34.73,22,55.242,53,158.01,10,28.16,14,42.615,8,26.034,9,30.02,14,46.892,23,107.052,615,"1,600.93"
5558,134,233.962,14,28.115,16,36.34,19,33.008,43,86.46,48,114.27,65,162.047,19,55.615,49,120.488,59,151.923,38,115.701,56,156.535,28,76.195,15,62.061,13,43.24,33,81.175,16,42.03,36,119.397,48,154.228,20,75.845,20,60.025,17,51.88,13,53.704,11,39.185,20,88.569,850,"2,242.00"
5560,7,17.8,0,0,0,0,1,1.52,1,3.3,2,3.99,5,13.56,3,5.32,4,13.11,1,2.66,3,4.58,1,4.56,3,10.43,2,3.4,2,10.26,2,7.03,3,7.3,3,13.675,4,11.29,2,4.22,1,3.12,1,6.27,3,11.08,3,10.17,4,12.82,61,181.465
5570,28,47.19,3,5.18,0,0,7,12.46,4,8.84,6,14.165,10,23.29,3,4.56,8,14.25,10,22.521,0,0,5,10.44,1,1.52,1,1.52,2,7.8,1,5.13,3,6.135,7,22.858,11,35.8,5,11.81,1,1.52,1,1.61,2,2.69,1,1.52,7,23.05,127,285.859
5571,54,89.801,6,14.33,15,32.48,9,21.18,19,41.918,12,31.344,27,70.465,12,24.13,13,26.065,16,40.02,10,28.304,22,70.52,12,38.943,6,16.32,12,41.4,15,32.784,9,26.58,5,10.22,35,93.115,9,30.835,10,33.935,8,28.965,12,33.66,8,30.025,4,10.65,360,917.989
5572,2,5.6,0,0,0,0,0,0,2,4.94,1,3.04,2,9.48,0,0,4,15.76,1,1.9,0,0,3,14.82,1,2.09,3,12.16,0,0,0,0,1,4.94,1,4.94,0,0,1,3.04,0,0,2,3.04,0,0,0,0,0,0,24,85.75
5573,50,91.355,5,10.76,4,8.83,11,17.09,10,17.96,19,51.278,31,86.239,12,25.08,23,51.45,22,54.731,9,31.51,19,69.695,12,33.758,4,11.685,4,11.97,9,18.46,5,18.86,18,53.106,20,60.022,8,39.87,5,15.456,3,9.76,10,111.35,4,14.608,15,70.31,332,985.193
