Small Unit Installation Postcode,Previous Years (2001-2014) - Installations Quantity,Previous Years (2001-2014) - SGU Rated Output In kW,Jan 2015 - Installations Quantity,Jan 2015 - SGU Rated Output In kW,Feb 2015 - Installations Quantity,Feb 2015 - SGU Rated Output In kW,Mar 2015 - Installations Quantity,Mar 2015 - SGU Rated Output In kW,Apr 2015 - Installations Quantity,Apr 2015 - SGU Rated Output In kW,May 2015 - Installations Quantity,May 2015 - SGU Rated Output In kW,Jun 2015 - Installations Quantity,Jun 2015 - SGU Rated Output In kW,Jul 2015 - Installations Quantity,Jul 2015 - SGU Rated Output In kW,Aug 2015 - Installations Quantity,Aug 2015 - SGU Rated Output In kW,Sep 2015 - Installations Quantity,Sep 2015 - SGU Rated Output In kW,Oct 2015 - Installations Quantity,Oct 2015 - SGU Rated Output In kW,Nov 2015 - Installations Quantity,Nov 2015 - SGU Rated Output In kW,Dec 2015 - Installations Quantity,Dec 2015 - SGU Rated Output In kW,Jan 2016 - Installations Quantity,Jan 2016 - SGU Rated Output In kW,Feb 2016 - Installations Quantity,Feb 2016 - SGU Rated Output In kW,Mar 2016 - Installations Quantity,Mar 2016 - SGU Rated Output In kW,Apr 2016 - Installations Quantity,Apr 2016 - SGU Rated Output In kW,May 2016 - Installations Quantity,May 2016 - SGU Rated Output In kW,Jun 2016 - Installations Quantity,Jun 2016 - SGU Rated Output In kW,Jul 2016 - Installations Quantity,Jul 2016 - SGU Rated Output In kW,Aug 2016 - Installations Quantity,Aug 2016 - SGU Rated Output In kW,Sep 2016 - Installations Quantity,Sep 2016 - SGU Rated Output In kW,Oct 2016 - Installations Quantity,Oct 2016 - SGU Rated Output In kW,Nov 2016 - Installations Quantity,Nov 2016 - SGU Rated Output In kW,Dec 2016 - Installations Quantity,Dec 2016 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
6017,139,808.878,0,0,2,5,0,0,1,15,2,139.96,2,35.8,5,190.29,5,102.65,1,5.2,0,0,6,46.1,1,10.14,1,59.8,0,0,2,39.05,3,20.28,5,69.2,4,48.972,4,36.45,6,83.18,2,26.187,2,49.01,9,235.94,3,48.12,205,"2,075.21"
6018,"2,228","5,283.29",26,83.664,24,95.26,23,90.365,19,64.73,19,82.675,20,100.52,19,149.74,6,25.24,15,103.91,13,88.746,16,72.735,21,109.938,20,83.33,17,80.155,18,89.12,13,64.49,28,109.655,28,124.605,20,83.815,26,108.85,29,136.35,33,162.22,21,94.555,32,192.624,"2,734","7,680.58"
6019,806,"1,878.43",8,30.51,8,22.285,7,26.01,11,51.7,8,24.2,9,55.59,8,24.02,4,13.96,3,11.5,6,28.67,1,5.2,4,20.28,8,37.59,8,37.03,13,47.32,5,26.77,12,49.86,13,35.72,5,26.235,7,29.38,6,23.905,9,45.535,8,43.125,11,61.64,988,"2,656.47"
6020,"1,470","3,779.07",11,42.51,13,49.95,11,36.995,8,32.25,19,82.515,9,33.66,14,54.7,17,93.09,9,34.37,11,43.84,10,39.74,20,88.56,11,47.9,22,90.605,8,35.1,19,67.28,21,99.6,21,205.33,13,54.34,18,101.705,8,43.004,12,60.015,15,74.995,29,132.025,"1,819","5,423.15"
6021,"1,107","2,939.35",11,56.36,10,42.8,7,20,11,44.4,14,67.24,10,37.24,14,58.9,13,80.28,11,58.105,17,109.27,9,36.08,18,86.22,16,77.65,13,74.1,12,53.48,11,109.13,6,30.89,6,65.29,12,74.747,12,79.22,14,175.805,13,68.765,11,55.665,22,147.12,"1,400","4,648.11"
6022,512,"1,080.60",4,14.88,4,14.04,1,5,3,9,4,14,5,16.75,4,20.125,3,9.63,6,22.915,4,16.69,4,11.36,2,11.495,1,6.24,3,9.46,2,7.3,6,28.74,0,0,6,19.17,6,30.38,2,8.525,1,6.5,1,6.5,2,7.77,8,39.84,594,"1,416.91"
6023,"1,338","3,308.40",10,45.83,12,45.875,11,44.45,8,29.34,5,13.8,11,44.46,5,18.43,7,26.51,7,26.67,7,41.725,7,27.91,6,30.11,12,66.53,10,60.525,8,37.035,7,32.6,7,32.24,11,46.23,7,36,7,30.78,12,57.42,15,68.975,15,85.365,14,73.334,"1,559","4,330.55"
6024,"1,328","2,876.20",9,28.12,5,12.52,4,14.4,3,11.26,9,37.22,7,23.34,11,40.66,11,48.43,3,10.565,5,20.77,8,28.135,4,16.13,5,22.98,7,23.96,12,48.82,6,28.76,9,41.47,4,18.385,6,23.64,12,58.535,10,44.33,10,47.75,18,83.695,22,97.29,"1,528","3,707.36"
6025,"2,614","6,175.90",30,106.115,24,80.355,16,65.59,14,57.23,14,60.91,23,93.76,14,54.93,22,98.29,15,75.285,18,80.76,24,110.41,12,54.96,12,53.16,21,128.27,26,116.485,15,66.57,20,76.385,13,62.36,29,127.55,29,126.59,32,134.362,23,98.252,25,123.815,34,154.012,"3,119","8,382.31"
6026,"2,380","5,497.05",20,77.08,13,48.55,18,60.52,18,70.218,8,36.39,12,52.235,8,34.82,9,47.55,12,51.475,14,61.57,36,169.03,27,109.976,18,100.19,12,57.55,21,99.565,18,78.29,19,88.345,10,31.48,11,50.125,10,47.51,15,70.67,14,72.432,14,77.16,28,135.288,"2,765","7,225.07"
6027,"3,472","8,589.16",26,98.08,24,106.33,22,100.18,14,52.71,22,113.195,26,111.312,22,96.525,13,57.79,24,107.93,24,103.405,26,134.775,39,204.875,25,115.87,25,117.975,21,105.695,28,163.659,24,114.545,24,189.245,28,115.51,35,152.495,36,209.197,33,182.602,37,178.432,59,312.985,"4,129","11,834.48"
6028,"1,756","4,707.57",19,78.93,17,65.625,16,59.68,13,58.65,13,65.19,16,75.23,20,84.195,26,113.865,18,80.095,25,125.38,20,95.92,22,126.455,17,87.81,21,111.39,16,79.17,22,111.102,16,83.361,24,116.48,19,103.16,37,171.74,27,129.475,29,138.051,23,119.755,27,140.275,"2,259","7,128.55"
6029,165,437.006,0,0,1,3,1,6.6,0,0,1,1.5,1,5,0,0,4,20.37,1,3,1,4,4,16.86,1,5.2,0,0,2,12.6,1,3.12,2,11.34,1,6.625,3,15.96,3,18.84,1,0.26,4,21.8,3,12.63,3,18.14,4,22.91,207,646.761
6030,"3,363","7,737.72",30,88.605,16,51.98,29,97.625,27,95.03,32,136.14,30,123.325,40,131.485,26,103.03,43,175.65,42,176.225,29,108.83,24,126.8,22,106.83,37,169.575,25,108.03,26,119.215,33,148.485,37,162.52,37,154,29,129.52,31,230.418,30,138.3,47,224.212,53,231.652,"4,138","11,075.20"
6031,"1,233","3,214.55",19,70.3,13,65.44,12,57.95,18,64.12,13,37.16,20,84,13,53.805,16,266.055,26,99.39,16,98.44,26,121.3,21,111.66,17,63.31,17,77.66,16,74.96,14,64.355,29,121.79,25,116.985,20,93.35,14,57.94,18,86.325,15,69.76,22,111.005,18,86.24,"1,671","5,367.85"
6032,15,39.72,0,0,0,0,0,0,1,6,0,0,1,10,0,0,1,7.14,0,0,0,0,2,50,0,0,2,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.52,0,0,23,158.62
6033,36,309.955,3,15.52,0,0,0,0,0,0,1,6.12,1,3.06,0,0,0,0,0,0,0,0,1,6,0,0,2,13,1,21.2,1,40.04,0,0,0,0,0,0,1,6.24,2,21.35,0,0,1,5.2,0,0,0,0,50,447.685
6034,23,65.192,0,0,0,0,2,6,0,0,2,4.75,2,7,6,26.15,0,0,1,3,4,16.22,4,14.95,3,12.75,7,13.22,2,8.12,11,35.84,17,42.345,13,27.195,25,58.98,16,38.14,10,24.515,15,56.61,11,33.995,14,33.09,6,20.36,194,548.422
6035,737,"1,701.75",15,49.46,6,21.33,12,45.61,19,71.9,10,30.45,7,28.12,13,57.335,11,36.95,18,74.38,23,100.115,15,46.32,7,28.57,12,51.235,9,40.94,11,54.08,11,41.955,7,31.09,19,72.735,28,117.485,17,74.31,18,97.305,17,91.715,10,51.13,21,100.19,"1,073","3,116.46"
6036,899,"2,298.21",7,27.68,7,30.82,16,61.46,7,22.39,11,38.28,8,36.29,14,52.61,11,49.35,13,60.66,24,92.64,15,62.52,6,29.67,13,55.614,16,63.02,10,44.62,10,38.615,18,88.27,20,86.73,23,96.5,13,62.555,13,68.205,9,37.7,17,88.445,16,91.235,"1,216","3,684.09"
6037,321,781.449,2,8.5,5,21.95,3,11.04,2,7.5,4,12.06,2,4.03,4,18.96,4,18.04,5,17.58,4,17.79,6,21.72,1,3.12,0,0,5,29.81,4,16.68,3,17.095,3,11.24,8,27.605,10,37.14,3,13.7,1,0.5,5,26.36,3,14.4,3,15.62,411,"1,153.89"
6038,281,741.741,16,44.98,28,68.595,25,54.58,40,96.305,30,68.53,31,88.75,38,103.69,34,80.85,20,65.935,42,120.925,35,106.075,25,87.245,21,55.765,37,79.76,40,106.99,36,106.895,38,128.865,40,137.24,36,125.865,21,62.9,20,80.78,27,264.104,13,46.1,12,52.395,986,"2,975.86"
6041,296,918.488,1,1.24,0,0,1,3,2,7.7,3,12.12,2,10,1,100,6,30.8,0,0,3,41.75,1,6.12,0,0,1,5.72,4,21.36,3,9.62,2,11,2,11.5,2,9.12,2,10.2,1,2.28,3,17.04,0,0,2,12.46,3,17.92,341,"1,259.44"
6042,13,26.89,0,0,1,5.5,0,0,0,0,0,0,0,0,2,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41.75
6043,37,87.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3.5,0,0,2,7.86,0,0,0,0,1,2.55,0,0,0,0,42,104.36
6044,191,495.413,0,0,3,10.35,1,0.8,0,0,1,2.08,0,0,1,1.5,0,0,4,18,2,9.48,1,6,2,41.31,0,0,2,5,2,7,2,5.72,3,13,1,3.57,1,4,1,5.5,0,0,3,12.98,0,0,2,10.5,223,652.203
6050,599,"1,621.67",3,10.04,7,37.95,10,69.56,5,22.46,7,27.24,3,10.89,9,40.1,6,26.64,5,29.98,8,62.21,4,15.12,10,46.02,4,40.28,11,62.095,7,37.11,6,31.89,8,40.815,4,35.1,12,72.23,6,35.355,6,33.79,8,44.755,8,35.13,20,78.038,776,"2,566.46"
6051,410,910.029,7,27.44,3,13,6,19.5,2,7.25,5,21.97,2,45.2,1,3,5,25.515,2,6.095,4,19.32,3,11.95,4,19.7,2,11.7,2,36.24,3,15.9,3,11.18,3,10.16,1,0.5,1,3.12,3,12.405,3,17.19,11,55.499,5,17.09,8,34.774,499,"1,355.73"
6052,549,"1,395.26",2,4.75,2,6,5,17.75,6,22.21,2,8,4,12.16,4,16.52,0,0,2,6.06,9,41.47,5,21.59,3,13.44,4,15.7,5,15.55,4,16.44,5,15.9,2,19.49,5,26.195,5,26.805,6,31.33,7,28.22,2,10.3,5,22.33,5,22.335,648,"1,815.80"
6053,881,"2,170.53",12,45.216,5,16.23,13,115.98,6,28.93,7,27.98,11,45.23,9,26.71,10,45.4,9,51.865,7,27.42,8,33.34,8,44.85,16,98.28,9,30.005,9,46.24,6,116.398,10,63.656,4,53.2,9,34.98,10,110.925,10,69.934,8,74.572,5,51.82,13,64.41,"1,095","3,494.10"
6054,"1,409","3,176.42",7,22.5,12,36.562,11,98.78,17,76.69,11,38.16,12,42.08,12,44.765,10,60.92,7,42.25,7,29.705,13,176.235,9,38.52,8,27.005,12,45.295,16,62.1,12,44.52,12,71.04,11,116.755,11,75.525,25,186.865,13,52.512,22,132.35,55,185.225,24,153.7,"1,758","5,036.48"
6055,"1,292","3,657.31",43,158.725,29,164.862,19,58.025,14,59.92,29,119.72,26,135.14,30,153.61,32,115.44,22,109.15,21,178.09,27,108.24,33,254.545,24,111.19,30,158.195,31,128.085,24,97.88,32,159.125,24,124.075,26,129.025,51,219.565,36,201.98,32,154.81,33,265.299,38,212.086,"1,998","7,234.09"
6056,"3,142","7,953.12",37,150.32,31,182.495,26,130.58,22,84.485,26,103.565,29,123.85,30,216.005,21,92.33,15,90.745,27,147.127,32,147.17,42,275.14,30,153.43,41,196.41,30,166.9,40,269.245,34,152.339,24,154.385,21,117.715,48,262.19,25,114.65,30,159.12,22,193.09,39,215.22,"3,864","11,851.63"
6057,"1,611","3,751.48",14,38.24,13,49.225,12,47.27,13,58.24,9,38.26,10,42.86,13,49.3,7,26.34,9,51.79,11,44.91,10,45.345,15,62.485,15,61.78,4,16.44,20,81.62,9,44.005,14,161.035,10,48.32,9,42.92,9,40.21,21,117.47,17,100.037,11,51.44,11,66.27,"1,897","5,137.29"
6058,"1,286","2,737.87",10,23.86,12,45.2,5,43.72,8,23.1,8,48.98,11,40.74,11,56.45,10,39.185,10,142.86,12,48.01,10,36.12,10,48.23,7,31.18,5,23.37,9,67.03,8,37.345,8,35.94,4,22.76,10,45.7,9,46.3,11,46.009,7,22.33,14,105.281,16,261.63,"1,511","4,079.20"
6059,"1,415","3,428.45",13,35.64,7,22.945,11,42.52,14,52.5,9,45.84,17,73.895,8,34.25,15,65.46,12,44.925,7,33.28,6,20.54,8,39.115,14,68.85,13,55.855,10,53.83,14,69.172,7,31,11,52.26,12,48.955,14,65.106,16,83.4,13,63.025,10,42.541,18,89.15,"1,694","4,662.50"
6060,788,"1,735.03",9,62.81,6,21.37,5,15.61,5,16.7,8,29.5,6,20.8,11,39.14,4,20.24,6,33.96,6,26.26,13,48.41,12,55.64,11,50.99,12,51.935,11,58.71,6,23.21,11,44.435,6,23.48,10,103.385,7,32.28,6,25.055,7,33,11,54.13,8,33.06,985,"2,659.14"
6061,"1,629","3,199.68",15,48.04,14,37.095,15,49.23,18,55.09,11,32.19,11,42.97,12,43.46,10,38.9,10,28.95,17,81.88,12,47.78,10,30.48,8,26.32,14,45.06,9,37.615,18,65.675,13,60.62,13,78.45,5,17.35,9,39.735,15,59.72,13,52.2,18,62.95,9,36.235,"1,928","4,317.68"
6062,"2,198","5,108.85",16,55.81,15,72.975,20,79.89,16,46.495,22,77.37,13,55.84,15,57.92,14,67.74,15,61.345,10,41.965,9,36.76,17,75.53,10,49.94,10,46.45,9,33.9,14,123.32,20,90.445,18,84.075,21,113.68,19,92.58,23,114.9,15,63.437,17,112.879,21,101.03,"2,577","6,865.12"
6063,"1,189","2,611.16",18,57.33,7,25.74,12,43.705,15,59.51,8,34.06,7,27.32,19,65.32,11,49.58,7,22.71,3,12.56,5,24.48,8,34.86,10,48.22,9,73.755,9,41.94,13,62.43,8,35.51,8,37.04,11,44.01,7,28.68,14,64.87,7,38.586,13,64.735,4,22.25,"1,422","3,630.36"
6064,"2,328","5,041.44",20,70.44,11,31.555,14,52.3,9,33.64,11,42.41,11,49.5,7,27.46,7,28.84,10,69.595,15,63.395,12,55.64,22,86.395,18,85.1,20,75.06,12,56.41,16,73.3,13,48.91,11,55.68,9,36.21,15,65.28,16,67.047,13,54.827,15,66.075,23,205.433,"2,658","6,541.95"
6065,"5,719","15,072.40",56,202.26,58,212.895,57,249.74,46,175.895,49,252.965,49,234.675,54,281.765,46,327.68,66,277.565,82,478.555,79,343.28,56,367.625,51,247.485,52,264.145,58,378.98,56,287.14,61,491.8,47,286.16,70,390.795,67,376.7,75,428.443,71,453.38,72,401.865,77,507.427,"7,174","22,991.62"
6066,"1,644","3,897.19",13,51.94,14,43.67,15,66.08,9,35.52,6,21.93,8,25.25,10,44.12,9,30.8,6,18.84,9,30.45,16,62.54,15,62.98,8,35.96,9,39.19,7,29.185,15,72.04,10,51.355,12,42.155,13,60.375,12,82.768,31,136.307,14,74.495,10,79,10,49.36,"1,925","5,143.50"
6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6068,6,22.96,0,0,0,0,0,0,0,0,1,3.1,0,0,1,5.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.08,0,0,0,0,1,15.105,0,0,0,0,0,0,0,0,10,50.28
6069,"3,058","7,931.42",63,226.755,46,169.24,47,145.11,40,170.14,34,153.725,40,168.405,58,210.27,62,266.534,43,191.45,44,182.805,58,259.71,60,265.4,45,192.94,52,239.205,49,286.685,61,277.585,39,176.795,39,194.465,45,207.162,79,362.4,63,299.193,55,276.94,54,269.211,62,410.54,"4,296","13,534.08"
6070,343,782.998,4,18.78,0,0,2,6.27,2,8,6,25.35,0,0,0,0,0,0,4,16.24,7,34.86,3,15.22,3,17.26,4,14.38,4,17.52,2,8.48,2,8.14,6,26.86,3,17.335,0,0,2,7.775,4,20.57,4,23.895,3,15.63,3,24.91,411,"1,110.47"
6071,328,787.148,7,36.79,1,3,2,10.61,3,45.78,2,7.08,2,6.63,2,10.72,3,15.11,6,33.4,3,15.96,6,36.78,4,24.365,1,5,2,13.155,4,19.29,3,10.1,2,7.12,1,7.41,0,0,8,44.745,4,17.705,5,24.185,2,12.88,4,19.21,405,"1,214.17"
6072,97,213.303,1,3,0,0,1,5.1,0,0,1,5.1,2,8.08,1,3.06,1,1.25,0,0,0,0,0,0,1,3,1,1.82,0,0,1,2.6,2,9.585,0,0,0,0,1,5.5,0,0,3,17.335,0,0,0,0,2,8.84,115,287.573
6073,299,819.114,2,7.2,5,21,4,13.06,1,5.2,4,47.85,2,9.1,5,22.35,2,15,1,5,0,0,6,37.17,4,18.1,3,11.5,1,6.76,3,42.485,3,31.8,1,6.555,2,44.78,4,22.04,3,14.78,3,9.68,2,25.75,1,3.64,7,35.535,368,"1,275.45"
6074,120,289.712,0,0,2,7,0,0,2,9.12,1,3.12,3,14.88,0,0,0,0,0,0,1,5.27,2,10,2,11.44,1,3.64,0,0,3,25.54,0,0,0,0,1,5.3,1,5.1,1,5.2,1,5.72,1,3.12,0,0,1,5,143,409.162
6076,"2,052","5,300.22",24,123.4,12,79.83,14,61.28,21,83.604,16,92.58,19,85.9,11,43.33,6,26.61,14,108.615,13,82.42,23,96.725,14,62.08,18,92.757,15,79.115,22,100.275,21,111.19,15,74.24,11,59.405,16,76.065,14,67.955,17,92.181,17,86.99,14,91.795,28,148.34,"2,447","7,326.90"
6077,56,280.93,4,22.5,3,14.01,0,0,1,3.06,1,10,1,3.06,8,26.015,0,0,0,0,1,6.12,1,10,2,6.74,0,0,0,0,0,0,2,19.545,0,0,0,0,1,6.5,1,3.84,3,44.54,1,6.625,1,5.1,1,39,88,507.585
6078,42,235.615,1,100,0,0,0,0,0,0,1,0.654,2,5.06,3,18.84,1,2,3,18.27,0,0,1,5.2,3,48.6,0,0,1,6.36,0,0,3,21.96,1,6.5,2,16.955,2,16.45,3,15.44,4,42.64,1,3.12,0,0,0,0,74,563.664
6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6081,433,"1,199.71",2,6.72,3,8.5,5,20.27,1,5.1,6,21.74,10,35.76,8,29.15,5,21.3,1,4.16,1,6.24,5,27.07,2,10.1,6,38.3,3,16.02,2,8.305,6,29.3,2,11.1,6,33.375,6,27.01,3,15.455,3,15.5,4,20.62,5,27.1,6,32.42,534,"1,670.32"
6082,310,769.583,5,18.48,1,5.72,4,21.72,4,15.12,2,8,1,5.46,3,8.25,4,55.16,1,5,2,11.8,1,6.12,1,2,3,8.14,3,17.3,3,15.795,5,22.165,8,38.94,3,12.3,2,11.36,4,22.17,2,12.235,3,8.135,8,52.555,1,2.86,384,"1,156.37"
6083,439,"1,233.60",2,8.5,5,28.7,5,21.97,1,2,6,26.54,5,22.6,3,13.18,4,18.36,4,16,3,18.6,4,17.42,3,20.772,8,46.72,4,22.4,2,9.36,8,47.86,4,16.565,1,4.75,2,10.66,3,17.34,4,9.36,5,31.005,3,13.024,4,24.22,532,"1,701.51"
6084,792,"2,386.88",11,63.04,10,50.53,11,80.92,13,62.76,12,100.84,16,164.57,16,73.68,11,54.66,10,47.59,9,137.515,16,72.165,9,41.23,5,44.199,6,41.305,9,42.915,13,75.1,12,63.415,10,51.495,6,53.45,9,40.27,13,65.03,13,76.255,11,69.685,8,52.725,"1,051","4,012.22"
6090,62,"1,513.02",2,62.62,1,11.5,2,26.5,1,36,5,123.61,1,39.75,4,45.5,0,0,1,30.09,5,179.355,3,33.8,3,72.855,3,32.7,3,55.37,6,126.24,3,52.61,3,29.435,5,63.466,2,54.89,1,15.36,7,74.45,5,156.1,2,35.94,6,267.545,136,"3,138.70"
6100,509,"1,182.27",4,11.195,4,14.9,8,41.06,4,13.08,4,16.99,7,20.835,8,35.083,3,12.87,6,65.35,5,18.61,8,62.19,2,8.56,2,5.98,13,37.23,10,47.1,6,36.106,4,57.48,5,23.175,8,36.43,14,128.63,2,9.12,7,65.525,10,50.8,7,36.27,660,"2,036.83"
6101,811,"1,872.13",8,30.28,4,11.4,3,9.55,3,16.6,9,168.42,8,29.96,6,31.02,8,29.3,9,30.88,5,20.86,6,21.64,8,45.81,8,34.02,5,20.755,11,42.975,9,36.925,5,22.135,8,28.91,10,45.209,11,85.12,8,50.96,5,24.2,12,70.745,7,31.4,987,"2,811.21"
6102,490,"1,172.81",1,2,0,0,5,23.21,1,3,6,16.82,0,0,3,12.87,7,118.762,7,26.74,7,164.57,8,59.8,2,4.6,5,33.46,8,32.36,7,27.52,4,56.43,9,88.98,5,19.5,4,21.06,6,35.38,3,14.42,5,51.745,10,192.98,5,40.316,608,"2,219.33"
6103,343,779.875,5,76.81,88,180.8,0,0,4,19.39,3,13.14,4,15.2,3,25.4,1,4.24,0,0,2,6.5,5,21.6,4,13.5,5,20.44,8,29.99,2,7.1,5,13.31,2,12.33,3,14.5,2,9.48,3,13.895,0,0,1,6.63,2,7.87,6,64.98,501,"1,356.98"
6104,871,"2,237.03",6,22.23,6,35.58,6,18.35,4,85.14,6,23.74,8,62.67,2,8.1,6,106.88,15,106.06,9,37.382,8,71.54,8,31.86,8,63.33,2,7.48,6,23.2,4,27.58,8,58.62,6,27.605,6,33.425,7,42.56,9,69.85,6,28.2,10,50.107,14,236.825,"1,041","3,515.34"
6105,880,"2,038.74",5,16.35,7,214.01,7,29.31,9,131.16,8,57.944,10,126.31,12,33.545,3,8.14,3,11,11,80.94,3,10.5,7,135.39,8,74.47,10,39.19,16,39.48,3,15.1,7,44.595,7,31.345,10,70.1,12,109,10,41.165,6,25.86,10,149.615,3,14.02,"1,067","3,547.27"
6106,32,"1,119.83",1,8,1,5.98,0,0,1,16,0,0,1,40,0,0,2,104.775,2,11,6,157.22,4,107.66,2,32.37,3,44.1,0,0,5,112.58,3,91.18,2,23,2,121.6,5,47.79,4,116.2,2,35.06,0,0,4,40.32,3,92.54,85,"2,327.21"
6107,"3,079","7,073.76",28,120.54,28,117.58,22,82.555,24,76.83,26,97.3,22,114.752,35,135.775,19,96.46,22,99.87,25,116.23,23,97.59,28,114.78,20,71.94,28,103.5,23,165.39,33,204.465,25,126.475,32,183.115,28,133.315,23,122.92,32,162.635,29,141.715,35,217.902,36,256.429,"3,725","10,233.83"
6108,"2,306","4,887.16",17,52.08,12,41,11,35.97,19,67.255,7,26.64,14,40.08,9,36.715,15,57.465,19,70.575,11,41.07,17,64.875,14,57.14,10,45.675,16,68.5,15,62.02,10,42.29,15,57.82,19,82.525,12,44.18,13,54.83,22,91.53,11,47.077,21,110.746,38,165.585,"2,673","6,350.80"
6109,"1,082","2,366.12",12,43.19,6,16.5,6,34.25,12,48.19,7,31.16,9,60.62,13,54.5,12,59.5,4,20.13,5,19.56,14,99.98,7,107.44,7,30.98,5,53.38,9,74.03,6,52.08,11,116.735,7,38.32,15,59.88,12,112.3,11,62.2,13,87.8,12,65.63,19,157.395,"1,316","3,871.87"
6110,"3,418","7,812.56",38,129.905,36,104.16,27,95.74,34,115.845,31,138.785,22,82.504,28,76.58,24,96.26,30,124.16,37,193.78,24,100.88,21,82.875,38,149.39,37,146.085,45,171.6,39,189.36,33,156.815,21,87.265,41,190.772,30,237.1,60,282.09,58,272.645,53,257.615,33,169.56,"4,258","11,464.33"
6111,"1,967","4,680.08",21,72.43,17,55.4,24,94.84,18,102.675,17,61.37,20,98.55,12,40.665,19,89.37,14,111.54,19,82.175,23,92.91,18,78.15,19,152.625,27,110.465,22,134.01,15,96.88,17,105.135,19,87.735,24,176.94,22,126.04,26,133.925,11,56.425,17,88.67,27,128.06,"2,435","7,057.06"
6112,"4,279","10,514.41",58,204.52,46,171.525,56,198.165,55,259.435,42,165.18,56,257.82,45,193.27,58,227.2,54,213.385,57,244.497,65,332.505,55,236.344,67,262.605,65,294.82,61,304.87,55,301.375,55,234.675,79,380.815,72,379.575,77,462.07,88,490.21,65,307.693,83,452.555,92,733.304,"5,785","17,822.82"
6121,336,"1,161.95",3,12.1,2,10,4,15.51,3,17.24,5,65.52,4,14.5,1,6.12,2,11.625,3,15.96,4,20.48,3,13.2,4,17.5,3,15.36,5,29.61,5,27.695,3,23.52,9,50.03,4,24.74,4,57.62,4,25.095,1,6.24,2,13,6,31.7,5,31.34,425,"1,717.66"
6122,"1,190","3,282.28",19,71.75,23,95.912,26,85.365,24,87.475,33,115.372,26,102.14,33,190.72,22,77.87,34,131.4,34,164.77,19,86.87,16,73.84,36,139.72,20,82.6,23,102.39,21,84.465,24,100.18,43,350.79,24,119.245,28,134.98,40,199.332,39,267.687,37,181.945,53,283.385,"1,887","6,612.48"
6123,150,501.49,2,4.06,0,0,1,5,4,16.83,3,11.5,2,8.1,0,0,2,11.8,1,3.64,2,7.02,1,5.3,0,0,3,12.86,1,2.5,2,11.2,4,17.97,2,12.86,3,11.975,1,2.04,5,15.06,3,39.18,5,22.84,0,0,3,15.34,200,738.565
6124,148,427,1,3,0,0,2,10.16,1,3,0,0,0,0,1,5,3,17.65,2,8.5,5,27.64,0,0,0,0,2,11.34,1,3.18,0,0,1,6,2,8.91,0,0,0,0,3,16.925,1,3.12,1,6.625,4,19.27,1,6.48,179,583.8
6125,322,973.847,7,32.59,3,13.16,3,13.77,3,17.12,4,15.4,5,28.89,6,26.92,2,6.25,2,7.62,2,7.5,2,44.2,2,11.2,6,28.48,2,11.2,4,17.42,2,11.6,1,6.5,1,5,0,0,3,8.3,5,30.495,4,52.6,1,5.2,5,127.235,397,"1,502.50"
6126,27,81.395,4,15.66,0,0,1,3.06,0,0,0,0,0,0,2,16.4,0,0,0,0,0,0,0,0,0,0,0,0,1,5.2,0,0,0,0,0,0,1,3,0,0,1,7.28,0,0,0,0,0,0,0,0,37,131.995
6147,"1,326","2,667.16",9,33.76,7,25.94,9,26.8,9,59.045,10,33.72,3,14,11,30.5,6,16.64,5,22.73,8,30.38,4,20.05,12,38.955,7,21.24,9,28.85,9,45.665,10,43.5,9,40.56,9,32.945,10,41.115,8,34.94,12,53.832,6,33.596,5,16.36,9,46.164,"1,522","3,458.44"
6148,"1,540","3,473.65",8,31.11,15,60.66,14,48.45,12,45.72,15,48.58,8,36.075,13,47.825,10,33.1,4,11.7,13,55.697,8,32.66,11,48.54,9,41.892,6,24.55,11,47.935,11,38.49,8,40.805,15,78.15,18,73.555,17,65.3,15,161.145,10,47.16,11,49.3,17,215.912,"1,819","4,857.96"
6149,"1,775","4,175.97",16,59.483,9,22.855,10,38.08,9,61.73,7,37.1,8,32.33,14,49.578,9,34.835,15,102.73,11,52.72,6,23.62,10,41.675,13,64.065,6,35.28,14,53.64,18,69.305,9,35.095,11,50.415,19,96.33,15,77.645,12,81.035,16,81.22,15,65.862,15,76.856,"2,062","5,519.46"
